NLC,TLC,Station Name,Government Office Region (GOR),County or Unitary Authority,District or Unitary Authority,"NUTS2 Spatial
Unit Code",NUTS2 Spatial Unit,Station Facility Owner,Station Group,PTE Urban Area Station,London Travelcard Area,London Joint Station,"Entries
Full","Entries
Reduced","Entries
Season","Entries
Total","Exits
Full","Exits
Reduced","Exits
Season","Exits
Total","1011
Entries & Exits","0910
Entries & Exits",1011 interchanges,Check,Check Detail,Check Reason
4276,TRD,Troed-Y-Rhiw,Wales - Cymru,Merthyr Tydfil - Merthyr Tudful,Merthyr Tydfil - Merthyr Tudful,UKL2,East Wales,Arriva Trains Wales,,,,,"13,722","1,874",652,"16,248","13,722","1,874",652,"16,248","32,496","34,390",0,,,
2449,BYC,Betws-y-Coed,Wales - Cymru,Conwy - Conwy,Conwy - Conwy,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"8,576","7,534",85,"16,195","8,576","7,534",85,"16,195","32,390","29,516",0,,,
4520,EWD,Earlswood (West Midlands),West Midlands,West Midlands,Solihull,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"3,539","10,723","1,924","16,186","3,539","10,723","1,924","16,186","32,372","35,578",0,,,
4223,LAS,Llansamlet,Wales - Cymru,Swansea - Abertawe,Swansea - Abertawe,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"9,953","4,203","2,009","16,165","9,953","4,203","2,009","16,165","32,330","25,558",0,,,
4435,AVY,Aberdovey,Wales - Cymru,Gwynedd - Gwynedd,Gwynedd - Gwynedd,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"11,591","4,499",5,"16,095","11,591","4,499",5,"16,095","32,190","27,996",0,,,
2486,CNW,Conwy,Wales - Cymru,Conwy - Conwy,Conwy - Conwy,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"7,406","6,041","2,631","16,078","7,406","6,041","2,631","16,078","32,156","27,168",0,,,
4486,WXC,Wrexham Central,Wales - Cymru,Wrexham - Wrecsam,Wrexham - Wrecsam,UKL2,East Wales,Arriva Trains Wales,WREXHAM BR,,,,"10,277","4,445","1,254","15,976","10,277","4,445","1,254","15,976","31,952","23,338",0,fail,increase > 20% above mean,#No obvious reason to explain change in usage
3138,SGN,South Greenford,London,Greater London,Ealing,UKI2,Outer London,First Great Western,,,London Travelcard Area Station,,"6,883","5,046","4,015","15,944","6,883","5,046","4,015","15,944","31,888","16,480",0,fail,increase > 20% above mean,Oyster PAYG accepted but not captured prior to Jan 2010
9968,BWG,Bowling,Scotland,West Dunbartonshire,West Dunbartonshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"6,388","4,077","5,427","15,892","6,388","4,077","5,427","15,892","31,784","43,916",0,fail,decline > 20% below mean,#No obvious reason to explain change in usage
4187,BNF,Briton Ferry,Wales - Cymru,Neath Port Talbot - Castell-Nedd Port Talbot,Neath Port Talbot - Castell-Nedd Port Talbot,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"7,584","5,408","2,882","15,874","7,584","5,408","2,882","15,874","31,748","28,974",0,,,
1863,NSD,Newstead,East Midlands,Nottinghamshire,Gedling,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"7,692","5,370","2,812","15,874","7,692","5,370","2,812","15,874","31,748","32,526",0,,,
2605,KSL,Kearsley,North West,Greater Manchester,Bolton,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"4,055","8,323","3,490","15,868","4,055","8,323","3,490","15,868","31,736","32,492",0,,,
6524,CWE,Crowle,Yorkshire And The Humber,North Lincolnshire,North Lincolnshire,UKE1,East Riding and North Linconshire,Northern Rail,,,,,"3,723","9,546","2,556","15,825","3,723","9,546","2,556","15,825","31,650","22,496",0,fail,increase > 20% above mean,#No obvious reason to explain change in usage
3888,TRH,Trehafod,Wales - Cymru,Rhondda Cynon Taff - Rhondda Cynon Taf,Rhondda Cynon Taff - Rhondda Cynon Taf,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"9,406","2,534","3,809","15,749","9,406","2,534","3,809","15,749","31,498","29,348",0,,,
5941,HOL,Holton Heath,South West,Dorset,Purbeck,UKK2,Dorset and Somerset,South West Trains,,,,,"9,371","2,111","4,263","15,745","9,371","2,111","4,263","15,745","31,490","28,776",0,,,
5675,SNY,Sunnymeads,South East,Windsor And Maidenhead,Windsor And Maidenhead,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",South West Trains,,,,,"5,471","5,407","4,831","15,709","5,471","5,407","4,831","15,709","31,418","30,030",0,,,
8431,BBW,Berry Brow,Yorkshire And The Humber,West Yorkshire,Kirklees,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"6,785","5,314","3,529","15,628","6,785","5,314","3,529","15,628","31,256","30,246",0,,,
1822,CMF,Cromford,East Midlands,Derbyshire,Derbyshire Dales,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"6,498","7,956","1,094","15,548","6,498","7,956","1,094","15,548","31,096","23,974",0,fail,increase > 20% above mean,#No obvious reason to explain change in usage
1036,ADD,Adderley Park,West Midlands,West Midlands,Birmingham,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"4,572","4,936","6,016","15,524","4,572","4,936","6,016","15,524","31,048","29,614",0,,,
8543,SHC,Streethouse,Yorkshire And The Humber,West Yorkshire,Wakefield,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"6,686","6,659","2,124","15,469","6,686","6,659","2,124","15,469","30,938","29,490",0,,,
3873,FRW,Fairwater,Wales - Cymru,Cardiff - Caerdydd,Cardiff - Caerdydd,UKL2,East Wales,Arriva Trains Wales,,,,,"9,318",610,"5,514","15,442","9,318",610,"5,514","15,442","30,884","28,990",0,,,
6781,DOD,Dodworth,Yorkshire And The Humber,South Yorkshire,Barnsley,UKE3,South Yorkshire,Northern Rail,,South Yorkshire,,,"6,014","5,393","4,013","15,420","6,014","5,393","4,013","15,420","30,840","30,182",0,,,
4076,FGH,Fishguard Harbour,Wales - Cymru,Pembrokeshire - Sir Benfro,Pembrokeshire - Sir Benfro,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"2,033","13,383",0,"15,416","2,033","13,383",0,"15,416","30,832","23,746",0,fail,increase > 20% above mean,Extra foot passenegers in wake of Icelandic volcano
1305,LPT,Longport,West Midlands,Stoke-On-Trent,Stoke-On-Trent,UKG2,Shropshire and Staffordshire,East Midlands Trains,,,,,"8,400","4,158","2,853","15,411","8,400","4,158","2,853","15,411","30,822","23,108",0,fail,increase > 20% above mean,#No obvious reason to explain change in usage
2095,ASP,Aspatria,North West,Cumbria,Allerdale,UKD1,Cumbria,Northern Rail,,,,,"10,530","3,053","1,784","15,367","10,530","3,053","1,784","15,367","30,734","32,622",0,,,
5402,BIP,Bishopstone,South East,East Sussex,Lewes,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"3,780","8,918","2,518","15,216","3,780","8,918","2,518","15,216","30,432","29,632",0,,,
2057,KSW,Kirkby Stephen,North West,Cumbria,Eden,UKD1,Cumbria,Northern Rail,,,,,"10,782","3,187","1,207","15,176","10,782","3,187","1,207","15,176","30,352","25,420",0,,,
7569,HDB,Haydon Bridge,North East,Northumberland,Tynedale,UKC2,Northumberland and Tyne and Wear,Northern Rail,,,,,"6,247","7,075","1,767","15,089","6,247","7,075","1,767","15,089","30,178","25,734",0,,,
6570,SRO,Shireoaks,East Midlands,Nottinghamshire,Bassetlaw,UKF1,Derbyshire and Nottinghamshire,Northern Rail,,South Yorkshire,,,"8,829","1,540","4,715","15,084","8,829","1,540","4,715","15,084","30,168","26,650",0,,,
6281,HAB,Habrough,Yorkshire And The Humber,North East Lincolnshire,North East Lincolnshire,UKE1,East Riding and North Linconshire,Northern Rail,,,,,"7,276","6,127","1,558","14,961","7,276","6,127","1,558","14,961","29,922","25,632",163,,,
2764,CEL,Chelford,North West,Cheshire,Macclesfield,UKD2,Cheshire,Northern Rail,,,,,"5,684","6,840","2,393","14,917","5,684","6,840","2,393","14,917","29,834","28,776",0,,,
7227,WCM,Wickham Market,East,Suffolk,Suffolk Coastal,UKH1,East Anglia,National Express East Anglia,,,,,"5,474","7,460","1,907","14,841","5,474","7,460","1,907","14,841","29,682","28,810",0,,,
1962,ROO,Roose,North West,Cumbria,Barrow-In-Furness,UKD1,Cumbria,Northern Rail,,,,,"8,626","3,713","2,435","14,774","8,626","3,713","2,435","14,774","29,548","32,986",0,,,
6837,CES,Cressing,East,Essex,Braintree,UKH3,Essex,National Express East Anglia,,,,,"2,565","2,217","9,986","14,768","2,565","2,217","9,986","14,768","29,536","31,494",0,,,
4101,PMB,Pembroke,Wales - Cymru,Pembrokeshire - Sir Benfro,Pembrokeshire - Sir Benfro,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"9,761","5,005",0,"14,766","9,761","5,005",0,"14,766","29,532","26,500",0,,,
8067,HES,Hessle,Yorkshire And The Humber,East Riding Of Yorkshire,East Riding Of Yorkshire,UKE1,East Riding and North Linconshire,Northern Rail,,,,,"8,751","2,525","3,476","14,752","8,751","2,525","3,476","14,752","29,504","30,614",0,,,
6782,SLK,Silkstone Common,Yorkshire And The Humber,South Yorkshire,Barnsley,UKE3,South Yorkshire,Northern Rail,,South Yorkshire,,,"5,841","5,965","2,880","14,686","5,841","5,965","2,880","14,686","29,372","29,320",0,,,
3194,HYD,Heyford,South East,Oxfordshire,Cherwell,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",First Great Western,,,,,"3,842","6,195","4,413","14,450","3,842","6,195","4,413","14,450","28,900","23,496",0,,,
6909,AGR,Angel Road,London,Greater London,Enfield,UKI2,Outer London,National Express East Anglia,,,London Travelcard Area Station,,"3,758","1,600","8,965","14,323","3,758","1,600","8,965","14,323","28,646","26,960",0,,,
2158,MLD,Mouldsworth,North West,Cheshire,Chester,UKD2,Cheshire,Northern Rail,,,,,"5,012","7,791","1,510","14,313","5,012","7,791","1,510","14,313","28,626","23,796",0,,,
5040,MTM,Martin Mill,South East,Kent,Dover,UKJ4,Kent,Southeastern,,,,,"3,154","5,205","5,943","14,302","3,154","5,205","5,943","14,302","28,604","30,692",0,,,
8107,NFN,Nafferton,Yorkshire And The Humber,East Riding Of Yorkshire,East Riding Of Yorkshire,UKE1,East Riding and North Linconshire,Northern Rail,,,,,"4,369","6,457","3,340","14,166","4,369","6,457","3,340","14,166","28,332","27,900",0,,,
1585,WTS,Whatstandwell,East Midlands,Derbyshire,Amber Valley,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"3,913","9,111","1,120","14,144","3,913","9,111","1,120","14,144","28,288","20,262",0,fail,increase > 20% above mean,#No obvious reason to explain change in usage
2046,FOX,Foxfield,North West,Cumbria,South Lakeland,UKD1,Cumbria,Northern Rail,,,,,"11,915",396,"1,670","13,981","11,915",396,"1,670","13,981","27,962","24,668",0,,,
3110,ISP,Islip,South East,Oxfordshire,Cherwell,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",First Great Western,,,,,"4,703","6,022","3,193","13,918","4,703","6,022","3,193","13,918","27,836","23,722",0,,,
9533,NCK,New Cumnock,Scotland,East Ayrshire,East Ayrshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"5,961","5,336","2,568","13,865","5,961","5,336","2,568","13,865","27,730","22,068",0,,,
3906,RHI,Rhiwbina,Wales - Cymru,Cardiff - Caerdydd,Cardiff - Caerdydd,UKL2,East Wales,Arriva Trains Wales,,,,,"8,904","1,126","3,686","13,716","8,904","1,126","3,686","13,716","27,432","29,302",0,,,
6732,WDH,Woodhouse,Yorkshire And The Humber,South Yorkshire,Sheffield,UKE3,South Yorkshire,Northern Rail,,South Yorkshire,,,"4,908","2,618","6,181","13,707","4,908","2,618","6,181","13,707","27,414","21,662",0,,,
8451,SSM,Stocksmoor,Yorkshire And The Humber,West Yorkshire,Kirklees,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"4,007","5,015","4,575","13,597","4,007","5,015","4,575","13,597","27,194","25,564",0,,,
5264,WBL,Warblington,South East,Hampshire,Havant,UKJ3,Hampshire and Isle of Wight,Southern,,,,,"4,119","3,701","5,768","13,588","4,119","3,701","5,768","13,588","27,176","32,690",0,fail,decline > 20% below mean,#No obvious reason to explain change in usage
3579,DPT,Devonport,South West,Plymouth,Plymouth,UKK4,Devon,First Great Western,PLYMOUTH BR,,,,"2,114","4,505","6,884","13,503","2,114","4,505","6,884","13,503","27,006","21,674",0,,,
5944,DBG,Dunbridge,South East,Hampshire,Test Valley,UKJ3,Hampshire and Isle of Wight,First Great Western,,,,,"4,116","5,310","4,049","13,475","4,116","5,310","4,049","13,475","26,950","21,616",0,,,
8676,TAI,Tain,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,"7,971","4,355","1,146","13,472","7,971","4,355","1,146","13,472","26,944","24,340",0,,,
5942,DEN,Dean,South West,Wiltshire,Salisbury,UKK1,"Gloucestershire, Wiltshire and North Somerset",First Great Western,,,,,"3,542","5,299","4,514","13,355","3,542","5,299","4,514","13,355","26,710","22,712",0,,,
7027,DUL,Dullingham,East,Cambridgeshire,East Cambridgeshire,UKH1,East Anglia,National Express East Anglia,,,,,"3,578","2,582","7,078","13,238","3,578","2,582","7,078","13,238","26,476","24,308",0,,,
3159,MDG,Midgham,South East,West Berkshire,West Berkshire,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",First Great Western,,,,,"2,866","6,366","3,897","13,129","2,866","6,366","3,897","13,129","26,258","25,274",0,,,
8763,DKD,Dunkeld & Birnam,Scotland,Perth And Kinross,Perth And Kinross,UKM2,Eastern Scotland,First ScotRail,,,,,"5,577","7,260",252,"13,089","5,577","7,260",252,"13,089","26,178","25,436",0,,,
8241,HMM,Hammerton,Yorkshire And The Humber,North Yorkshire,Harrogate,UKE2,North Yorkshire,Northern Rail,,,,,"5,021","4,480","3,509","13,010","5,021","4,480","3,509","13,010","26,020","22,756",0,,,
2977,RRB,Ryder Brow,North West,Greater Manchester,Manchester,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"2,310","7,764","2,842","12,916","2,310","7,764","2,842","12,916","25,832","22,892",0,,,
5232,YAL,Yalding,South East,Kent,Maidstone,UKJ4,Kent,Southeastern,,,,,"3,911","4,104","4,898","12,913","3,911","4,104","4,898","12,913","25,826","26,260",0,,,
9668,BGS,Bogston,Scotland,Inverclyde,Inverclyde,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"5,571","3,582","3,719","12,872","5,571","3,582","3,719","12,872","25,744","25,724",0,,,
8680,WCK,Wick,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,"6,185","6,648",0,"12,833","6,185","6,648",0,"12,833","25,666","24,454",0,,,
2820,BAM,Bamford,East Midlands,Derbyshire,High Peak,UKF1,Derbyshire and Nottinghamshire,Northern Rail,,,,,"6,824","5,689",315,"12,828","6,824","5,689",315,"12,828","25,656","24,442",0,,,
5912,RDB,Redbridge,South East,Southampton,Southampton,UKJ3,Hampshire and Isle of Wight,South West Trains,,,,,"5,604","3,212","3,968","12,784","5,604","3,212","3,968","12,784","25,568","24,992",318,,,
5702,BRU,Bruton,South West,Somerset,South Somerset,UKK2,Dorset and Somerset,First Great Western,,,,,"3,784","8,073",915,"12,772","3,784","8,073",915,"12,772","25,544","25,576",0,,,
2937,HUP,Humphrey Park,North West,Greater Manchester,Trafford,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"3,397","3,408","5,957","12,762","3,397","3,408","5,957","12,762","25,524","23,820",0,,,
6310,HKM,Hykeham,East Midlands,Lincolnshire,North Kesteven,UKF3,Lincolnshire,East Midlands Trains,,,,,"6,904","3,473","2,377","12,754","6,904","3,473","2,377","12,754","25,508","23,262",0,,,
5822,EGG,Eggesford,South West,Devon,Mid Devon,UKK4,Devon,First Great Western,,,,,949,"11,228",573,"12,750",949,"11,228",573,"12,750","25,500","22,858",0,,,
2656,HLD,Hellifield,Yorkshire And The Humber,North Yorkshire,Craven,UKE2,North Yorkshire,Northern Rail,,,,,"11,428","1,107",160,"12,695","11,428","1,107",160,"12,695","25,390","23,702",141,,,
5234,EFL,East Farleigh,South East,Kent,Maidstone,UKJ4,Kent,Southeastern,,,,,"4,221","3,314","5,131","12,666","4,221","3,314","5,131","12,666","25,332","20,798",0,,,
2554,BRF,Brierfield,North West,Lancashire,Pendle,UKD4,Lancashire,Northern Rail,,,,,"9,677","1,876","1,060","12,613","9,677","1,876","1,060","12,613","25,226","20,934",0,,,
7895,NRD,North Road,North East,Darlington,Darlington,UKC1,Tees Valley and Durham,Northern Rail,,,,,"7,310","1,554","3,744","12,608","7,310","1,554","3,744","12,608","25,216","23,252",0,,,
9549,SQH,Sanquhar,Scotland,Dumfries And Galloway,Dumfries And Galloway,UKM3,South Western Scotland,First ScotRail,,,,,"4,457","7,660",489,"12,606","4,457","7,660",489,"12,606","25,212","23,850",0,,,
4206,KNI,Knighton,West Midlands,Shropshire,South Shropshire,UKG2,Shropshire and Staffordshire,Arriva Trains Wales,,,,,"8,336","3,583",619,"12,538","8,336","3,583",619,"12,538","25,076","23,338",0,,,
2058,LGW,Langwathby,North West,Cumbria,Eden,UKD1,Cumbria,Northern Rail,,,,,"8,441","2,161","1,895","12,497","8,441","2,161","1,895","12,497","24,994","23,620",0,,,
7946,NNT,Nunthorpe,North East,Redcar And Cleveland,Redcar And Cleveland,UKC1,Tees Valley and Durham,Northern Rail,,,,,"9,673","1,138","1,646","12,457","9,673","1,138","1,646","12,457","24,914","23,828",0,,,
1871,LAG,Langwith,East Midlands,Derbyshire,Bolsover,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"4,549","7,245",632,"12,426","4,549","7,245",632,"12,426","24,852","25,812",0,,,
2077,DLS,Dalston,North West,Cumbria,Carlisle,UKD1,Cumbria,Northern Rail,,,,,"7,877","1,065","3,470","12,412","7,877","1,065","3,470","12,412","24,824","20,512",0,,,
1579,LID,Lidlington,East,Bedfordshire,Mid Bedfordshire,UKH2,Bedfordshire and Hertforshire,London Midland Trains,,,,,"1,316","6,129","4,955","12,400","1,316","6,129","4,955","12,400","24,800","21,028",0,,,
2432,HPE,Hope (Clwyd),Wales - Cymru,Flintshire - Sir Y Fflint,Flintshire - Sir Y Fflint,UKL2,East Wales,Arriva Trains Wales,,,,,"10,328",917,848,"12,093","10,328",917,848,"12,093","24,186","22,648",0,,,
3861,DGL,Dingle Road,Wales - Cymru,The Vale Of Glamorgan - Bro Morgannwg,The Vale Of Glamorgan - Bro Morgannwg,UKL2,East Wales,Arriva Trains Wales,,,,,"9,943",645,"1,417","12,005","9,943",645,"1,417","12,005","24,010","22,948",0,,,
7930,GYP,Gypsy Lane,North East,Redcar And Cleveland,Redcar And Cleveland,UKC1,Tees Valley and Durham,Northern Rail,,,,,"9,650",754,"1,379","11,783","9,650",754,"1,379","11,783","23,566","20,234",0,,,
7187,WLE,Whittlesea,East,Cambridgeshire,Fenland,UKH1,East Anglia,National Express East Anglia,,,,,"4,313","2,650","4,774","11,737","4,313","2,650","4,774","11,737","23,474","23,506",0,,,
9982,HLU,Helensburgh Upper,Scotland,Argyll And Bute,Argyll And Bute,UKM4,Highlands and Islands,First ScotRail,HELENSBURGH BR,,,,"5,255","3,433","3,045","11,733","5,255","3,433","3,045","11,733","23,466","23,294",0,,,
8648,IGD,Invergordon,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,"7,565","2,483","1,674","11,722","7,565","2,483","1,674","11,722","23,444","20,648",0,,,
9231,WTA,Wester Hailes,Scotland,Edinburgh City Of,Edinburgh City Of,UKM2,Eastern Scotland,First ScotRail,,,,,"6,009","4,006","1,624","11,639","6,009","4,006","1,624","11,639","23,278","22,710",0,,,
8519,RVN,Ravensthorpe,Yorkshire And The Humber,West Yorkshire,Kirklees,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"4,827","2,894","3,811","11,532","4,827","2,894","3,811","11,532","23,064","19,884",0,,,
5853,MDN,Maiden Newton,South West,Dorset,West Dorset,UKK2,Dorset and Somerset,First Great Western,,,,,"4,726","5,069","1,734","11,529","4,726","5,069","1,734","11,529","23,058","22,680",0,,,
7329,WRN,West Runton,East,Norfolk,North Norfolk,UKH1,East Anglia,National Express East Anglia,,,,,"6,910","4,374",231,"11,515","6,910","4,374",231,"11,515","23,030","22,042",0,,,
1538,RID,Ridgmont,East,Bedfordshire,Mid Bedfordshire,UKH2,Bedfordshire and Hertforshire,London Midland Trains,,,,,"2,344","2,079","7,081","11,504","2,344","2,079","7,081","11,504","23,008","24,028",0,,,
2049,CKL,Corkickle,North West,Cumbria,Copeland,UKD1,Cumbria,Northern Rail,,,,,"8,280",278,"2,935","11,493","8,280",278,"2,935","11,493","22,986","24,286",0,,,
8155,GMT,Grosmont,Yorkshire And The Humber,North Yorkshire,Scarborough,UKE2,North Yorkshire,Northern Rail,,,,,"4,683",743,"6,056","11,482","4,683",743,"6,056","11,482","22,964","22,048",0,,,
3862,FER,Fernhill,Wales - Cymru,Rhondda Cynon Taff - Rhondda Cynon Taf,Rhondda Cynon Taff - Rhondda Cynon Taf,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"9,337","1,361",759,"11,457","9,337","1,361",759,"11,457","22,914","27,926",0,fail,decline > 20% below mean,#No obvious reason to explain change in usage
9310,ADW,Addiewell,Scotland,West Lothian,West Lothian,UKM2,Eastern Scotland,First ScotRail,,,,,"3,862","5,922","1,650","11,434","3,862","5,922","1,650","11,434","22,868","25,738",0,,,
1966,KBK,Kents Bank,North West,Cumbria,South Lakeland,UKD1,Cumbria,Northern Rail,,,,,"6,938","3,574",902,"11,414","6,938","3,574",902,"11,414","22,828","20,572",0,,,
6859,WEE,Weeley,East,Essex,Tendring,UKH3,Essex,National Express East Anglia,,,,,"4,623","2,914","3,866","11,403","4,623","2,914","3,866","11,403","22,806","23,270",0,,,
2141,UPT,Upton,North West,Merseyside,Wirral,UKD5,Merseyside,Arriva Trains Wales,,Merseyside,,,"7,837","1,957","1,566","11,360","7,837","1,957","1,566","11,360","22,720","21,036",0,,,
2666,SQU,Squires Gate,North West,Lancashire,Fylde,UKD4,Lancashire,Northern Rail,,,,,"6,614","2,849","1,709","11,172","6,614","2,849","1,709","11,172","22,344","19,514",0,,,
5398,AHS,Ashurst,South East,Kent,Tunbridge Wells,UKJ4,Kent,Southern,,,,,"2,434","3,282","5,447","11,163","2,434","3,282","5,447","11,163","22,326","16,694",0,fail,increase > 20% above mean,#No obvious reason to explain change in usage
4579,HBY,Hartlebury,West Midlands,Worcestershire,Wychavon,UKG1,"Herefordshire, Worcestershire and Warwickshire",London Midland Trains,,West Midlands,,,"2,950",177,"8,010","11,137","2,950",177,"8,010","11,137","22,274","24,082",0,,,
2027,HRR,Harrington,North West,Cumbria,Allerdale,UKD1,Cumbria,Northern Rail,,,,,"6,175","2,007","2,927","11,109","6,175","2,007","2,927","11,109","22,218","20,518",0,,,
4312,CCC,Criccieth,Wales - Cymru,Gwynedd - Gwynedd,Gwynedd - Gwynedd,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"6,136","2,630","2,338","11,104","6,136","2,630","2,338","11,104","22,208","22,460",0,,,
2536,CGW,Caergwrle,Wales - Cymru,Flintshire - Sir Y Fflint,Flintshire - Sir Y Fflint,UKL2,East Wales,Arriva Trains Wales,,,,,"9,453",848,792,"11,093","9,453",848,792,"11,093","22,186","23,778",0,,,
4070,CUW,Clunderwen,Wales - Cymru,Pembrokeshire - Sir Benfro,Pembrokeshire - Sir Benfro,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"7,929","3,107",0,"11,036","7,929","3,107",0,"11,036","22,072","20,542",0,,,
6907,WRB,Wrabness,East,Essex,Tendring,UKH3,Essex,National Express East Anglia,,,,,"2,429","2,560","5,967","10,956","2,429","2,560","5,967","10,956","21,912","17,736",0,,,
8257,SIE,Sherburn-In-Elmet,Yorkshire And The Humber,North Yorkshire,Selby,UKE2,North Yorkshire,Northern Rail,,,,,"6,745",593,"3,561","10,899","6,745",593,"3,561","10,899","21,798","22,542",0,,,
9236,SLA,Slateford,Scotland,Edinburgh City Of,Edinburgh City Of,UKM2,Eastern Scotland,First ScotRail,,,,,"5,641","3,697","1,402","10,740","5,641","3,697","1,402","10,740","21,480","22,736",0,,,
8098,HUB,Hunmanby,Yorkshire And The Humber,North Yorkshire,Scarborough,UKE2,North Yorkshire,Northern Rail,,,,,"5,881","2,760","2,093","10,734","5,881","2,760","2,093","10,734","21,468","20,540",0,,,
6209,NHL,New Holland,Yorkshire And The Humber,North Lincolnshire,North Lincolnshire,UKE1,East Riding and North Linconshire,Northern Rail,,,,,"8,836","1,300",594,"10,730","8,836","1,300",594,"10,730","21,460","20,490",0,,,
4025,TIR,Tir-Phil,Wales - Cymru,Caerphilly - Caerffili,Caerphilly - Caerffili,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"6,787","1,652","2,291","10,730","6,787","1,652","2,291","10,730","21,460","22,400",0,,,
7897,DND,Dinsdale,North East,Darlington,Darlington,UKC1,Tees Valley and Durham,Northern Rail,,,,,"6,743",885,"3,099","10,727","6,743",885,"3,099","10,727","21,454","18,506",0,,,
4074,FYS,Ferryside,Wales - Cymru,Carmarthenshire - Sir Gaerfyrddin,Carmarthenshire - Sir Gaerfyrddin,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"5,937","2,053","2,737","10,727","5,937","2,053","2,737","10,727","21,454","20,370",0,,,
3528,PRW,Perranwell,South West,Cornwall And Isles Of Scilly,Carrick,UKK3,Cornwall and Isles of Scilly,First Great Western,,,,,"1,682","6,366","2,679","10,727","1,682","6,366","2,679","10,727","21,454","17,658",0,,,
4355,TLB,Talybont,Wales - Cymru,Gwynedd - Gwynedd,Gwynedd - Gwynedd,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"7,486","2,530",687,"10,703","7,486","2,530",687,"10,703","21,406","17,742",0,,,
2654,GGV,Gargrave,Yorkshire And The Humber,North Yorkshire,Craven,UKE2,North Yorkshire,Northern Rail,,,,,"8,805","1,461",419,"10,685","8,805","1,461",419,"10,685","21,370","18,122",0,,,
7274,OUS,Oulton Broad South,East,Suffolk,Waveney,UKH1,East Anglia,National Express East Anglia,,,,,"5,403","4,813",404,"10,620","5,403","4,813",404,"10,620","21,240","17,660",0,,,
7921,GLS,Glaisdale,Yorkshire And The Humber,North Yorkshire,Scarborough,UKE2,North Yorkshire,Northern Rail,,,,,"2,001",371,"8,239","10,611","2,001",371,"8,239","10,611","21,222","18,686",0,,,
2106,RHD,Ribblehead,Yorkshire And The Humber,North Yorkshire,Craven,UKE2,North Yorkshire,Northern Rail,,,,,"8,696","1,904",0,"10,600","8,696","1,904",0,"10,600","21,200","18,606",0,,,
4132,KWL,Kidwelly,Wales - Cymru,Carmarthenshire - Sir Gaerfyrddin,Carmarthenshire - Sir Gaerfyrddin,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"5,342","2,876","2,381","10,599","5,342","2,876","2,381","10,599","21,198","19,696",0,,,
2433,PNF,Penyffordd,Wales - Cymru,Flintshire - Sir Y Fflint,Flintshire - Sir Y Fflint,UKL2,East Wales,Arriva Trains Wales,,,,,"9,205",796,540,"10,541","9,205",796,540,"10,541","21,082","18,700",0,,,
2308,PLM,Plumley,North West,Cheshire,Macclesfield,UKD2,Cheshire,Northern Rail,,,,,"3,638","5,206","1,678","10,522","3,638","5,206","1,678","10,522","21,044","18,212",0,,,
3195,TAC,Tackley,South East,Oxfordshire,West Oxfordshire,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",First Great Western,,,,,"2,484","5,701","2,263","10,448","2,484","5,701","2,263","10,448","20,896","20,250",0,,,
