 RODS report3 created at 13:27:47 on 29-03-2017,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,
Final National Rail/DLR stations,,,,,,,,,,
,,,,Early     ,AM peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,Weekday
All departures from,,to NR/DLR Destination,, - 7am ,7am-10am,10am-4pm,4pm-7pm ,7pm-10pm,10pm+,total
514,Barking                       ,7439,Benfleet                      ,0,0,0,282,0,0,282
514,Barking                       ,5095,Blackheath                    ,0,0,0,0,6,0,6
514,Barking                       ,5077,Catford                       ,0,0,0,0,6,0,6
514,Barking                       ,7447,Chafford Hundred              ,0,11,218,48,0,0,277
514,Barking                       ,7469,Chalkwell                     ,0,0,0,164,0,0,165
514,Barking                       ,7406,Crouch Hill                   ,0,34,138,0,0,0,172
514,Barking                       ,7440,Dagenham Dock                 ,0,0,161,0,0,0,161
514,Barking                       ,5103,Eltham                        ,0,1,0,0,4,0,5
514,Barking                       ,7490,Fenchurch Street              ,512,2812,417,136,39,1,3915
514,Barking                       ,1409,Gospel Oak                    ,0,57,91,201,2,0,351
514,Barking                       ,7443,Grays                         ,0,354,279,514,85,0,1232
514,Barking                       ,1413,Hampstead Heath               ,0,0,5,0,0,0,5
514,Barking                       ,6012,Harringay                     ,1,58,0,12,0,158,229
514,Barking                       ,7401,Harringay Stadium             ,0,8,12,0,0,0,21
514,Barking                       ,6881,Ilford                        ,0,9,5,0,0,0,14
514,Barking                       ,7217,Ipswich                       ,0,0,20,0,0,0,20
514,Barking                       ,1449,Kentish Town West             ,0,3,0,0,0,0,3
514,Barking                       ,7445,Laindon                       ,0,1,69,13,0,0,84
514,Barking                       ,7446,Leigh-on-Sea                  ,0,0,121,10,10,0,140
514,Barking                       ,5051,Lewisham - NR                 ,0,0,0,2,0,0,2
514,Barking                       ,7402,Leyton Midland Road           ,6,202,0,107,80,76,471
514,Barking                       ,7403,Leytonstone High Road         ,0,15,39,7,71,0,133
514,Barking                       ,7491,Limehouse Br                  ,0,2,0,0,0,0,2
514,Barking                       ,1536,Luton                         ,0,0,1,0,0,0,1
514,Barking                       ,6883,Manor Park                    ,6,11,0,0,0,0,17
514,Barking                       ,5058,New Beckenham                 ,0,0,0,2,0,0,2
514,Barking                       ,0,Not stated                    ,0,0,5,1,37,0,44
514,Barking                       ,7451,Ockendon                      ,0,0,11,23,96,2,132
514,Barking                       ,9999,Other - Outside NSE           ,29,161,352,267,66,20,895
514,Barking                       ,7452,Pitsea                        ,0,0,12,3,0,0,15
514,Barking                       ,7453,Purfleet                      ,0,95,21,6,0,0,122
514,Barking                       ,7407,Queens Road (Wstow)           ,0,361,48,141,6,0,556
514,Barking                       ,7454,Rainham Essex                 ,200,499,15,107,66,20,907
514,Barking                       ,5177,Rainham Kent                  ,0,0,0,1,0,10,11
514,Barking                       ,2296,Rainhill                      ,0,5,1,0,0,0,5
514,Barking                       ,6886,Romford                       ,0,0,12,0,0,0,12
514,Barking                       ,6893,Seven Kings                   ,0,0,1,0,0,0,1
514,Barking                       ,7455,Shoeburyness                  ,0,0,0,56,0,0,56
514,Barking                       ,7404,South Tottenham               ,142,281,126,60,163,0,773
514,Barking                       ,7456,Southend Central              ,0,158,79,109,0,15,361
514,Barking                       ,7457,Southend East                 ,0,0,0,78,61,62,200
514,Barking                       ,7458,Stanford-Le-Hope              ,0,0,0,169,0,0,169
514,Barking                       ,5437,Sydenham                      ,0,0,0,0,0,0,0
514,Barking                       ,7460,Thorpe Bay                    ,0,0,0,50,180,0,230
514,Barking                       ,1524,Upper Holloway                ,138,125,40,162,0,85,549
514,Barking                       ,6953,Walthamstow Br                ,0,0,10,0,0,0,10
514,Barking                       ,7408,Wanstead Park                 ,0,33,339,17,0,5,393
514,Barking                       ,1421,West Hampstead - NR           ,5,4,0,0,0,0,8
514,Barking                       ,7466,West Horndon                  ,0,0,4,19,0,0,23
514,Barking                       ,7476,Westcliff On Sea              ,12,53,0,0,0,0,65
514,Barking                       ,7228,Woodbridge                    ,0,0,0,24,0,0,24
514,Barking                       ,7467,Woodgrange Park               ,0,3,8,9,0,0,20
520,Bethnal Green                 ,5112,Blackfriars - NR              ,0,0,0,7,0,0,7
520,Bethnal Green                 ,6941,Edmonton Green                ,0,318,0,0,2,0,320
520,Bethnal Green                 ,6959,Enfield Town                  ,0,7,29,0,0,0,36
520,Bethnal Green                 ,6977,Hackney Central               ,11,4,0,17,0,0,32
520,Bethnal Green                 ,5202,Higham                        ,0,0,0,0,2,0,2
520,Bethnal Green                 ,9644,Houston and Crosslee          ,0,0,0,0,0,0,0
520,Bethnal Green                 ,2968,Manchester Piccadilly         ,0,0,0,0,8,0,8
520,Bethnal Green                 ,6968,Stamford Hill                 ,0,76,0,0,0,0,76
521,Blackfriars                   ,5076,Beckenham Hill                ,0,0,0,27,0,0,27
521,Blackfriars                   ,5046,Beckenham Junction            ,0,0,10,1,57,0,68
521,Blackfriars                   ,1512,Bedford Midland               ,0,0,95,98,0,0,193
521,Blackfriars                   ,5062,Bellingham                    ,2,22,0,141,10,0,176
521,Blackfriars                   ,5063,Bickley                       ,0,0,0,12,0,0,12
521,Blackfriars                   ,2737,Blackburn                     ,0,0,0,6,0,0,6
521,Blackfriars                   ,5268,Brighton                      ,0,0,0,20,0,0,20
521,Blackfriars                   ,5064,Bromley South                 ,0,0,9,42,0,0,51
521,Blackfriars                   ,5483,Burgess Hill                  ,0,1,0,0,0,0,1
521,Blackfriars                   ,5405,Carshalton                    ,0,0,0,0,0,0,0
521,Blackfriars                   ,5077,Catford                       ,0,0,0,99,1,0,100
521,Blackfriars                   ,5121,City Thameslink               ,0,6,0,61,0,0,67
521,Blackfriars                   ,1519,Cricklewood                   ,0,0,0,11,0,0,11
521,Blackfriars                   ,5078,Crofton Park                  ,0,0,0,60,53,0,113
521,Blackfriars                   ,5421,Denmark Hill                  ,1,18,31,14,19,0,83
521,Blackfriars                   ,5355,East Croydon                  ,0,0,7,0,0,0,7
521,Blackfriars                   ,1542,Elstree & Borehamwood         ,1,10,46,51,81,21,209
521,Blackfriars                   ,5065,Eynsford                      ,0,0,0,1,23,0,24
521,Blackfriars                   ,1532,Flitwick                      ,0,0,9,69,0,0,78
521,Blackfriars                   ,5416,Gatwick Airport               ,0,0,38,0,0,0,38
521,Blackfriars                   ,5363,Gipsy Hill                    ,0,0,2,0,0,0,2
521,Blackfriars                   ,5139,Grove Park                    ,0,10,0,0,0,0,10
521,Blackfriars                   ,5364,Hackbridge                    ,0,0,0,3,0,0,3
521,Blackfriars                   ,1533,Harlington                    ,0,0,0,0,0,0,1
521,Blackfriars                   ,1543,Harpenden                     ,0,9,19,51,5,7,92
521,Blackfriars                   ,5489,Hassocks                      ,0,0,0,0,0,0,0
521,Blackfriars                   ,5289,Haydons Road                  ,0,0,0,21,8,0,29
521,Blackfriars                   ,1522,Hendon                        ,0,0,0,19,0,0,19
521,Blackfriars                   ,5066,Herne Hill                    ,0,10,64,129,19,5,229
521,Blackfriars                   ,6121,Kings Cross Br                ,0,0,0,3,0,0,3
521,Blackfriars                   ,1534,Leagrave                      ,0,0,0,22,0,0,22
521,Blackfriars                   ,5051,Lewisham - NR                 ,0,6,0,0,0,0,6
521,Blackfriars                   ,7403,Leytonstone High Road         ,38,76,0,0,0,0,113
521,Blackfriars                   ,1897,Loughborough                  ,0,0,0,0,0,0,0
521,Blackfriars                   ,5082,Loughborough Junction         ,1,55,44,22,39,0,162
521,Blackfriars                   ,1536,Luton                         ,0,7,0,82,8,0,97
521,Blackfriars                   ,1570,Luton Airport Parkway         ,0,0,0,9,0,0,9
521,Blackfriars                   ,5475,Merstham                      ,0,0,0,44,0,0,44
521,Blackfriars                   ,1527,Mill Hill Broadway            ,0,0,9,13,0,0,22
521,Blackfriars                   ,5427,Mitcham Junction              ,0,0,54,0,0,0,54
521,Blackfriars                   ,0,Not stated                    ,0,47,5,100,22,18,192
521,Blackfriars                   ,5068,Nunhead                       ,0,0,0,34,139,61,235
521,Blackfriars                   ,5071,Otford                        ,0,0,0,6,2,0,8
521,Blackfriars                   ,5423,Peckham Rye                   ,0,0,0,0,0,0,0
521,Blackfriars                   ,5430,Purley Oaks                   ,0,0,0,0,9,0,9
521,Blackfriars                   ,1546,Radlett                       ,0,0,0,5,8,0,13
521,Blackfriars                   ,5083,Ravensbourne                  ,0,19,15,88,0,0,121
521,Blackfriars                   ,5478,Redhill                       ,0,0,0,0,0,0,0
521,Blackfriars                   ,5433,Sanderstead                   ,0,0,0,4,0,0,4
521,Blackfriars                   ,5084,Shortlands                    ,0,14,14,0,12,0,41
521,Blackfriars                   ,5126,Sole Street                   ,0,0,0,7,0,0,7
521,Blackfriars                   ,1562,St Albans Abbey               ,0,0,0,6,0,0,6
521,Blackfriars                   ,1548,St Albans City                ,0,0,136,190,57,0,383
521,Blackfriars                   ,5073,St Mary Cray                  ,0,0,0,3,0,0,3
521,Blackfriars                   ,5383,Streatham                     ,0,0,105,95,6,0,206
521,Blackfriars                   ,5385,Sutton                        ,0,0,9,8,0,0,17
521,Blackfriars                   ,5436,Sutton Common                 ,0,0,0,0,0,0,0
521,Blackfriars                   ,5075,Swanley                       ,0,0,0,0,0,0,0
521,Blackfriars                   ,5491,Three Bridges                 ,0,12,0,3,0,0,15
521,Blackfriars                   ,5389,Tooting                       ,0,0,0,24,0,0,24
521,Blackfriars                   ,5390,Tulse Hill                    ,0,0,25,8,7,0,40
521,Blackfriars                   ,5086,West Dulwich                  ,0,0,0,3,0,0,3
521,Blackfriars                   ,1421,West Hampstead - NR           ,0,0,0,0,0,0,0
521,Blackfriars                   ,1525,West Hampstead Thameslink     ,0,4,0,0,0,0,4
522,Blackhorse Road               ,5268,Brighton                      ,0,0,38,0,0,0,38
522,Blackhorse Road               ,1440,Camden Road                   ,0,31,0,0,0,0,31
522,Blackhorse Road               ,5121,City Thameslink               ,0,5,0,0,0,0,5
522,Blackhorse Road               ,7406,Crouch Hill                   ,0,12,0,0,0,0,12
522,Blackhorse Road               ,5356,Crystal Palace                ,0,0,0,0,138,0,138
522,Blackhorse Road               ,1445,Finchley Road & Frognal       ,0,122,0,0,0,0,122
522,Blackhorse Road               ,6877,Gidea Park                    ,0,0,0,12,0,0,12
522,Blackhorse Road               ,1409,Gospel Oak                    ,97,179,0,0,76,0,351
522,Blackhorse Road               ,1413,Hampstead Heath               ,0,66,0,0,0,0,66
522,Blackhorse Road               ,6012,Harringay                     ,0,0,143,19,0,0,162
522,Blackhorse Road               ,6070,Hatfield                      ,75,86,0,0,0,0,161
522,Blackhorse Road               ,9644,Houston and Crosslee          ,0,0,0,303,0,0,303
522,Blackhorse Road               ,1448,Kensal Rise                   ,0,10,0,9,0,0,18
522,Blackhorse Road               ,1449,Kentish Town West             ,0,4,0,0,0,0,4
522,Blackhorse Road               ,7402,Leyton Midland Road           ,0,1,0,25,61,0,87
522,Blackhorse Road               ,7403,Leytonstone High Road         ,75,99,0,159,17,0,349
522,Blackhorse Road               ,6019,New Southgate                 ,0,64,0,0,0,0,64
522,Blackhorse Road               ,0,Not stated                    ,3,108,0,3,0,0,115
522,Blackhorse Road               ,9999,Other - Outside NSE           ,0,17,34,0,55,94,199
522,Blackhorse Road               ,6133,Peterborough                  ,0,0,7,0,0,0,7
522,Blackhorse Road               ,7404,South Tottenham               ,0,0,0,85,0,0,85
522,Blackhorse Road               ,6092,Stevenage                     ,0,0,0,0,106,0,106
522,Blackhorse Road               ,5075,Swanley                       ,0,0,0,58,0,0,58
522,Blackhorse Road               ,6951,Tottenham Hale Br             ,0,0,0,0,28,2,30
522,Blackhorse Road               ,1524,Upper Holloway                ,0,191,284,57,1,0,532
522,Blackhorse Road               ,7408,Wanstead Park                 ,0,0,112,198,0,0,310
522,Blackhorse Road               ,5293,West Sutton                   ,0,0,0,39,0,0,39
522,Blackhorse Road               ,7467,Woodgrange Park               ,0,3,0,138,0,0,141
528,Bow Road                      ,850,All Saints                    ,8,11,58,0,14,0,92
528,Bow Road                      ,842,Canary Wharf - DLR            ,0,2,5,0,0,0,7
528,Bow Road                      ,854,Crossharbour                  ,0,2,0,0,0,0,2
528,Bow Road                      ,887,Custom House - DLR            ,0,0,13,0,0,0,13
528,Bow Road                      ,867,Devons Road                   ,0,4,45,0,2,0,51
528,Bow Road                      ,856,Island Gardens                ,0,31,0,0,0,0,31
528,Bow Road                      ,853,Langdon Park                  ,0,0,0,0,4,0,4
528,Bow Road                      ,862,Limehouse                     ,0,0,16,0,0,0,16
528,Bow Road                      ,857,Mudchute                      ,0,2,0,0,0,0,2
528,Bow Road                      ,858,Poplar                        ,0,40,0,0,0,0,40
528,Bow Road                      ,859,Pudding Mill Lane             ,0,0,56,0,0,0,56
528,Bow Road                      ,861,South Quay                    ,0,5,0,0,0,0,5
528,Bow Road                      ,865,Westferry                     ,0,0,0,85,0,0,85
778,Brixton                       ,5090,Bat & Ball                    ,0,0,0,0,78,0,78
778,Brixton                       ,5046,Beckenham Junction            ,12,34,20,70,0,0,137
778,Brixton                       ,5064,Bromley South                 ,0,78,7,0,0,0,84
778,Brixton                       ,5595,Clapham Junction              ,0,0,0,5,0,0,5
778,Brixton                       ,5356,Crystal Palace                ,0,17,0,9,0,0,26
778,Brixton                       ,5066,Herne Hill                    ,0,0,13,11,9,1,35
778,Brixton                       ,5080,Kent House                    ,0,0,72,47,0,0,119
778,Brixton                       ,5082,Loughborough Junction         ,0,0,2,0,0,5,7
778,Brixton                       ,0,Not stated                    ,0,0,0,25,0,0,25
778,Brixton                       ,5072,Penge East                    ,0,0,2,57,0,0,59
