 NLC,Station,time period,NR/DLR/Tram,Bus/Coach,Bicycle,Motorcycle,Car/VanParked,Car/Vandrivenaway,Walked,Taxi/Minicab,RiverBus/Ferry,Other,Not Stated,Heathrow Terminal 1,Heathrow Terminal 2,Heathrow Terminal 3,Heathrow Terminal 4,Heathrow Terminal 5,Total all modes,
738,Upney,PM Peak,0,1,0,0,3,21,325,0,0,0,193,0,0,0,0,0,543,
738,Upney,Evening,0,16,0,0,0,0,120,0,0,0,42,0,0,0,0,0,178,
738,Upney,Late,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,44,
738,Upney,Total day,0,260,15,0,41,234,3786,0,0,75,295,0,0,0,0,0,4705,
739,Upton Park ,Early ,0,1142,0,0,27,30,1318,0,0,0,74,0,0,0,0,0,2591,
739,Upton Park ,AM peak,0,1364,0,0,55,155,3699,0,0,0,731,0,0,0,0,0,6004,
739,Upton Park ,Midday,0,979,0,0,0,3,2485,0,0,0,977,0,0,0,0,0,4445,
739,Upton Park ,PM Peak,0,551,58,0,122,0,887,0,0,21,738,0,0,0,0,0,2376,
739,Upton Park ,Evening,0,145,0,0,0,58,401,0,0,0,248,0,0,0,0,0,852,
739,Upton Park ,Late,0,0,0,0,0,0,76,0,0,0,111,0,0,0,0,0,187,
739,Upton Park ,Total day,0,4181,58,0,203,245,8866,0,0,21,2879,0,0,0,0,0,16454,
740,Uxbridge,Early ,0,121,0,0,12,101,420,0,0,0,19,0,0,0,0,0,672,
740,Uxbridge,AM peak,0,608,0,0,42,313,1607,0,0,0,259,0,0,0,0,0,2829,
740,Uxbridge,Midday,0,1732,13,0,33,246,1041,4,0,0,894,0,0,0,0,0,3964,
740,Uxbridge,PM Peak,0,1700,0,0,0,142,2362,0,0,0,856,0,0,0,0,0,5061,
740,Uxbridge,Evening,0,354,0,0,7,8,549,0,0,0,209,0,0,0,0,0,1128,
740,Uxbridge,Late,0,39,0,0,0,26,39,0,0,0,100,0,0,0,0,0,203,
740,Uxbridge,Total day,0,4554,13,0,94,835,6019,4,0,0,2337,0,0,0,0,0,13856,
777,Vauxhall,Early ,1077,100,9,0,0,10,221,0,0,0,213,0,0,0,0,0,1631,
777,Vauxhall,AM peak,9115,2012,99,0,33,54,4065,0,0,0,1337,0,0,0,0,0,16715,
777,Vauxhall,Midday,4798,1710,23,0,8,17,4491,60,0,0,799,0,0,0,0,0,11906,
777,Vauxhall,PM Peak,4714,1554,2,0,2,7,7558,0,0,5,2116,0,0,0,0,0,15957,
777,Vauxhall,Evening,1925,757,0,0,0,1,1457,0,0,0,273,0,0,0,0,0,4413,
777,Vauxhall,Late,507,341,0,0,0,13,445,5,0,0,87,0,0,0,0,0,1396,
777,Vauxhall,Total day,22137,6475,134,0,43,101,18236,65,0,5,4823,0,0,0,0,0,52018,
741,Victoria,Early ,2811,83,0,0,7,26,284,0,0,0,216,0,0,0,0,0,3427,
741,Victoria,AM peak,25192,1199,25,1,94,138,3523,4,0,6,2068,0,0,0,0,0,32250,
741,Victoria,Midday,18278,2172,77,39,46,28,12504,23,0,136,4772,0,0,0,0,0,38075,
741,Victoria,PM Peak,6943,1464,9,0,20,36,18408,4,0,35,3011,0,0,0,0,0,29930,
741,Victoria,Evening,2802,1043,0,0,2,113,7869,132,0,51,1248,0,0,0,0,0,13260,
741,Victoria,Late,924,353,0,0,0,82,3243,166,0,0,966,0,0,0,0,0,5734,
741,Victoria,Total day,56950,6313,111,40,170,423,45830,328,0,228,12281,0,0,0,0,0,122675,
742,Walthamstow Central ,Early ,1254,1618,0,0,144,252,2055,31,0,0,321,0,0,0,0,0,5675,
742,Walthamstow Central ,AM peak,1335,4175,31,0,218,342,5421,74,0,0,577,0,0,0,0,0,12173,
742,Walthamstow Central ,Midday,783,2388,41,0,63,178,2536,3,0,0,667,0,0,0,0,0,6659,
742,Walthamstow Central ,PM Peak,279,1344,0,0,37,19,1568,7,0,15,192,0,0,0,0,0,3459,
742,Walthamstow Central ,Evening,56,371,0,0,0,53,337,0,0,0,279,0,0,0,0,0,1096,
742,Walthamstow Central ,Late,0,144,0,0,0,0,75,0,0,0,138,0,0,0,0,0,357,
742,Walthamstow Central ,Total day,3707,10040,72,0,461,843,11992,115,0,15,2174,0,0,0,0,0,29419,
743,Wanstead,Early ,0,80,0,0,22,7,210,0,0,0,0,0,0,0,0,0,320,
743,Wanstead,AM peak,0,228,0,0,171,84,1644,0,0,0,69,0,0,0,0,0,2195,
743,Wanstead,Midday,0,199,1,0,118,25,803,0,0,0,19,0,0,0,0,0,1165,
743,Wanstead,PM Peak,0,96,2,0,19,41,447,0,0,0,45,0,0,0,0,0,649,
743,Wanstead,Evening,0,35,0,0,8,29,151,0,0,0,4,0,0,0,0,0,228,
743,Wanstead,Late,0,40,0,0,0,1,48,0,0,0,1,0,0,0,0,0,89,
743,Wanstead,Total day,0,678,3,0,338,187,3302,0,0,0,137,0,0,0,0,0,4646,
745,Warren Street ,Early ,0,13,0,0,0,0,49,0,0,39,77,0,0,0,0,0,178,
745,Warren Street ,AM peak,0,63,0,0,0,0,791,0,0,251,524,0,0,0,0,0,1629,
745,Warren Street ,Midday,0,511,56,0,0,0,5905,0,0,702,755,0,0,0,0,0,7929,
745,Warren Street ,PM Peak,0,752,16,0,24,0,14294,0,0,246,1392,0,0,0,0,0,16724,
745,Warren Street ,Evening,0,341,0,0,0,0,6003,0,0,257,204,0,0,0,0,0,6804,
745,Warren Street ,Late,0,84,0,0,0,0,959,0,0,15,756,0,0,0,0,0,1815,
745,Warren Street ,Total day,0,1764,71,0,24,0,28001,0,0,1511,3708,0,0,0,0,0,35079,
746,Warwick Avenue,Early ,0,45,0,0,2,2,171,0,0,0,0,0,0,0,0,0,219,
746,Warwick Avenue,AM peak,0,293,6,0,1,6,2284,0,0,10,86,0,0,0,0,0,2686,
746,Warwick Avenue,Midday,0,136,33,0,28,0,1482,0,0,0,185,0,0,0,0,0,1864,
746,Warwick Avenue,PM Peak,0,351,32,0,1,36,1190,0,0,0,90,0,0,0,0,0,1699,
746,Warwick Avenue,Evening,0,110,0,0,0,0,378,0,0,0,21,0,0,0,0,0,509,
746,Warwick Avenue,Late,0,35,0,0,0,0,162,0,0,0,0,0,0,0,0,0,197,
746,Warwick Avenue,Total day,0,969,72,0,31,44,5667,0,0,10,381,0,0,0,0,0,7174,
747,Waterloo,Early ,3533,58,0,4,81,16,199,4,0,1,245,0,0,0,0,0,4141,
747,Waterloo,AM peak,54279,638,252,46,811,404,3190,64,0,35,1389,0,0,0,0,0,61108,
747,Waterloo,Midday,24359,658,33,0,441,60,5831,53,2,71,1795,0,0,0,0,0,33304,
747,Waterloo,PM Peak,12919,1559,34,0,224,62,10347,152,0,0,3221,0,0,0,0,0,28518,
747,Waterloo,Evening,4036,1146,37,0,0,1,6093,0,3,0,943,0,0,0,0,0,12260,
747,Waterloo,Late,772,127,0,51,0,37,4172,3,0,0,621,0,0,0,0,0,5783,
747,Waterloo,Total day,99898,4186,357,101,1556,579,29833,276,5,108,8213,0,0,0,0,0,145113,
748,Watford ,Early ,0,0,5,0,45,79,215,1,0,0,39,0,0,0,0,0,384,
748,Watford ,AM peak,0,3,49,0,183,170,770,1,0,0,113,0,0,0,0,0,1289,
748,Watford ,Midday,0,0,0,0,26,19,588,126,0,0,9,0,0,0,0,0,768,
748,Watford ,PM Peak,0,27,0,0,0,38,483,25,0,0,53,0,0,0,0,0,625,
748,Watford ,Evening,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,129,
748,Watford ,Late,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,
748,Watford ,Total day,0,30,54,0,255,307,2218,152,0,0,214,0,0,0,0,0,3230,
751,Wembley Central,Early ,0,262,0,0,0,0,383,0,0,0,89,0,0,0,0,0,734,
751,Wembley Central,AM peak,8,418,0,0,6,0,1178,0,0,0,272,0,0,0,0,0,1882,
751,Wembley Central,Midday,40,551,0,0,44,0,792,0,0,0,290,0,0,0,0,0,1717,
751,Wembley Central,PM Peak,73,184,0,0,0,0,480,0,0,0,328,0,0,0,0,0,1065,
751,Wembley Central,Evening,40,180,0,0,0,0,200,0,0,0,158,0,0,0,0,0,577,
751,Wembley Central,Late,0,166,0,0,0,0,87,0,0,0,76,0,0,0,0,0,329,
751,Wembley Central,Total day,161,1762,0,0,49,0,3119,0,0,0,1213,0,0,0,0,0,6304,
752,Wembley Park,Early ,0,468,0,0,258,181,763,0,0,0,53,0,0,0,0,0,1723,
752,Wembley Park,AM peak,0,1913,6,0,662,1002,2779,0,0,0,380,0,0,0,0,0,6742,
752,Wembley Park,Midday,0,1220,0,0,198,333,2175,2,0,0,2181,0,0,0,0,0,6110,
752,Wembley Park,PM Peak,0,825,0,0,176,242,1967,0,0,0,2435,0,0,0,0,0,5644,
752,Wembley Park,Evening,0,294,0,0,0,15,752,0,0,0,730,0,0,0,0,0,1791,
752,Wembley Park,Late,0,5,0,0,0,0,262,0,0,0,816,0,0,0,0,0,1083,
752,Wembley Park,Total day,0,4725,6,0,1293,1773,8698,2,0,0,6595,0,0,0,0,0,23092,
753,West Acton ,Early ,0,0,0,0,7,2,181,0,0,0,0,0,0,0,0,0,190,
753,West Acton ,AM peak,0,9,0,0,112,15,1060,0,0,0,23,0,0,0,0,0,1220,
753,West Acton ,Midday,0,1,0,0,105,110,513,0,0,0,20,0,0,0,0,0,750,
753,West Acton ,PM Peak,0,40,0,0,23,0,317,0,0,0,96,0,0,0,0,0,476,
753,West Acton ,Evening,0,0,0,0,0,3,130,0,0,0,6,0,0,0,0,0,139,
753,West Acton ,Late,0,0,0,0,0,0,32,0,0,0,6,0,0,0,0,0,38,
753,West Acton ,Total day,0,50,0,0,247,131,2234,0,0,0,152,0,0,0,0,0,2813,
755,West Brompton ,Early ,26,7,0,0,2,0,17,0,0,0,3,0,0,0,0,0,54,
755,West Brompton ,AM peak,489,54,0,0,24,0,429,0,0,0,138,0,0,0,0,0,1134,
755,West Brompton ,Midday,390,123,0,0,0,0,1701,0,0,0,152,0,0,0,0,0,2366,
755,West Brompton ,PM Peak,562,43,7,0,0,0,1050,0,0,0,404,0,0,0,0,0,2065,
755,West Brompton ,Evening,145,0,0,0,0,0,400,0,0,0,74,0,0,0,0,0,619,
755,West Brompton ,Late,38,0,20,0,0,0,141,0,0,0,30,0,0,0,0,0,228,
755,West Brompton ,Total day,1649,227,27,0,25,0,3737,0,0,0,801,0,0,0,0,0,6466,
756,West Finchley ,Early ,0,0,0,0,4,12,184,0,0,0,0,0,0,0,0,0,200,
756,West Finchley ,AM peak,0,10,35,0,142,68,1408,0,0,7,18,0,0,0,0,0,1689,
756,West Finchley ,Midday,0,0,0,0,48,38,427,0,0,0,17,0,0,0,0,0,530,
756,West Finchley ,PM Peak,0,26,0,0,20,0,254,0,0,0,0,0,0,0,0,0,300,
756,West Finchley ,Evening,0,0,0,0,0,62,27,0,0,0,4,0,0,0,0,0,92,
756,West Finchley ,Late,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,
756,West Finchley ,Total day,0,36,35,0,214,179,2320,0,0,7,39,0,0,0,0,0,2831,
757,West Ham,Early ,907,46,0,0,1,61,462,0,0,0,30,0,0,0,0,0,1506,
757,West Ham,AM peak,3645,162,0,0,1,130,1469,0,0,0,204,0,0,0,0,0,5611,
757,West Ham,Midday,1864,342,6,0,51,26,504,0,0,151,186,0,0,0,0,0,3131,
757,West Ham,PM Peak,1224,65,18,0,27,35,545,0,0,0,236,0,0,0,0,0,2151,
757,West Ham,Evening,649,12,0,0,0,37,246,0,0,0,340,0,0,0,0,0,1284,
757,West Ham,Late,164,0,0,0,6,26,11,28,0,0,56,0,0,0,0,0,291,
757,West Ham,Total day,8452,627,24,0,86,315,3239,28,0,151,1052,0,0,0,0,0,13974,
758,West Hampstead,Early ,211,24,0,0,0,11,440,0,0,1,25,0,0,0,0,0,711,
758,West Hampstead,AM peak,1874,413,8,0,4,106,5135,0,0,10,320,0,0,0,0,0,7870,
758,West Hampstead,Midday,410,175,0,0,26,0,1858,0,0,0,999,0,0,0,0,0,3468,
758,West Hampstead,PM Peak,752,193,0,0,0,43,1789,0,0,0,1159,0,0,0,0,0,3936,
758,West Hampstead,Evening,137,79,0,0,0,5,725,0,0,0,340,0,0,0,0,0,1286,
758,West Hampstead,Late,57,44,0,0,0,36,266,0,0,0,38,0,0,0,0,0,441,
758,West Hampstead,Total day,3441,927,8,0,31,201,10212,0,0,11,2881,0,0,0,0,0,17712,
759,West Harrow,Early ,0,0,1,0,13,4,277,0,0,1,0,0,0,0,0,0,296,
759,West Harrow,AM peak,0,3,0,0,87,26,988,3,0,2,27,0,0,0,0,0,1135,
759,West Harrow,Midday,0,5,0,0,35,0,411,0,0,0,7,0,0,0,0,0,459,
759,West Harrow,PM Peak,0,15,0,0,11,0,203,0,0,0,0,0,0,0,0,0,229,
759,West Harrow,Evening,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,99,
759,West Harrow,Late,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,
759,West Harrow,Total day,0,23,1,0,146,30,1993,3,0,3,34,0,0,0,0,0,2233,
760,West Kensington,Early ,0,0,0,0,0,0,283,0,0,0,22,0,0,0,0,0,306,
760,West Kensington,AM peak,0,56,0,0,2,66,2364,0,0,0,171,0,0,0,0,0,2659,
760,West Kensington,Midday,0,43,22,0,0,0,1811,0,0,0,385,0,0,0,0,0,2260,
760,West Kensington,PM Peak,0,102,18,0,0,0,1330,0,0,0,543,0,0,0,0,0,1992,
760,West Kensington,Evening,0,26,0,0,4,7,521,0,0,0,54,0,0,0,0,0,612,
760,West Kensington,Late,0,0,0,0,0,9,39,0,0,0,138,0,0,0,0,0,186,
760,West Kensington,Total day,0,227,39,0,7,82,6347,0,0,0,1313,0,0,0,0,0,8015,
762,West Ruislip,Early ,0,7,0,8,54,16,165,0,0,0,0,0,0,0,0,0,251,
762,West Ruislip,AM peak,18,57,17,11,337,137,595,0,0,5,8,0,0,0,0,0,1185,
762,West Ruislip,Midday,11,49,0,0,68,146,185,0,0,0,34,0,0,0,0,0,492,
762,West Ruislip,PM Peak,16,79,0,0,91,31,100,0,0,0,21,0,0,0,0,0,339,
762,West Ruislip,Evening,0,32,0,0,3,5,23,19,0,0,22,0,0,0,0,0,104,
762,West Ruislip,Late,0,5,0,0,6,0,5,1,0,0,15,0,0,0,0,0,32,
762,West Ruislip,Total day,45,228,17,19,559,335,1073,20,0,5,100,0,0,0,0,0,2402,
754,Westbourne Park,Early ,0,62,0,0,0,0,196,0,0,0,25,0,0,0,0,0,284,
754,Westbourne Park,AM peak,0,321,1,0,0,15,1601,114,0,0,239,0,0,0,0,0,2290,
754,Westbourne Park,Midday,0,191,0,0,0,15,1241,19,0,0,238,0,0,0,0,0,1704,
754,Westbourne Park,PM Peak,0,323,0,0,0,0,1213,14,0,0,222,0,0,0,0,0,1772,
754,Westbourne Park,Evening,0,44,0,0,0,0,422,0,0,0,54,0,0,0,0,0,520,
754,Westbourne Park,Late,0,15,0,0,0,0,145,0,0,0,18,0,0,0,0,0,178,
754,Westbourne Park,Total day,0,956,1,0,0,29,4817,147,0,0,796,0,0,0,0,0,6747,
761,Westminster,Early ,0,61,0,2,2,1,102,0,0,0,81,0,0,0,0,0,248,
761,Westminster,AM peak,0,431,0,1,9,10,1112,5,0,0,492,0,0,0,0,0,2062,
761,Westminster,Midday,0,532,0,0,0,0,9031,168,23,0,4001,0,0,0,0,0,13756,
761,Westminster,PM Peak,0,930,0,0,0,0,11997,15,410,106,4675,0,0,0,0,0,18133,
761,Westminster,Evening,0,259,0,0,9,3,4826,30,88,0,775,0,0,0,0,0,5991,
761,Westminster,Late,0,50,0,0,0,37,1512,0,0,0,180,0,0,0,0,0,1779,
761,Westminster,Total day,0,2264,0,3,20,52,28581,219,521,106,10204,0,0,0,0,0,41968,
764,White City ,Early ,0,156,0,0,0,71,123,0,0,0,4,0,0,0,0,0,355,
764,White City ,AM peak,0,747,74,0,26,126,1107,6,0,0,228,0,0,0,0,0,2316,
764,White City ,Midday,0,751,0,0,29,52,1316,1,0,0,349,0,0,0,0,0,2499,
764,White City ,PM Peak,0,1162,29,0,76,14,5092,0,0,0,494,0,0,0,0,0,6868,
764,White City ,Evening,0,321,0,0,25,7,1545,4,0,0,143,0,0,0,0,0,2045,
764,White City ,Late,0,112,23,0,0,15,217,3,0,0,44,0,0,0,0,0,414,
764,White City ,Total day,0,3249,126,0,157,286,9401,13,0,0,1263,0,0,0,0,0,14495,
763,Whitechapel,Early ,846,70,0,0,0,0,228,0,0,0,108,0,0,0,0,0,1252,
763,Whitechapel,AM peak,3467,509,0,0,33,0,1525,0,0,0,936,0,0,0,0,0,6470,
763,Whitechapel,Midday,3840,461,0,0,146,0,4549,5,0,0,749,0,0,0,0,0,9750,
763,Whitechapel,PM Peak,5704,589,175,0,0,35,5017,0,0,0,2551,0,0,0,0,0,14072,
763,Whitechapel,Evening,2443,335,0,0,0,37,2420,0,0,0,1000,0,0,0,0,0,6234,
763,Whitechapel,Late,668,144,0,0,0,0,646,0,0,0,102,0,0,0,0,0,1561,
763,Whitechapel,Total day,16968,2108,175,0,179,72,14384,5,0,0,5447,0,0,0,0,0,39338,
765,Willesden Green,Early ,0,66,0,0,10,27,880,0,0,0,12,0,0,0,0,0,996,
765,Willesden Green,AM peak,0,575,12,0,125,205,4988,9,0,0,295,0,0,0,0,0,6208,
765,Willesden Green,Midday,0,475,5,0,28,32,2903,0,0,0,397,0,0,0,0,0,3840,
765,Willesden Green,PM Peak,0,165,0,0,0,6,1062,13,0,0,764,0,0,0,0,0,2010,
765,Willesden Green,Evening,0,167,0,0,0,45,590,0,0,0,62,0,0,0,0,0,863,
765,Willesden Green,Late,0,0,0,0,18,44,192,0,0,0,9,0,0,0,0,0,262,
765,Willesden Green,Total day,0,1448,17,0,180,359,10614,22,0,0,1538,0,0,0,0,0,14179,
766,Willesden Junction,Early ,94,14,0,0,0,0,173,0,0,0,200,0,0,0,0,0,481,
766,Willesden Junction,AM peak,1326,95,0,0,0,35,790,1,0,0,314,0,0,0,0,0,2561,
766,Willesden Junction,Midday,1072,205,0,0,1,4,1048,0,0,0,459,0,0,0,0,0,2789,
766,Willesden Junction,PM Peak,1707,353,0,0,14,42,716,0,0,0,449,0,0,0,0,0,3281,
766,Willesden Junction,Evening,542,184,0,0,0,0,493,0,0,0,423,0,0,0,0,0,1643,
766,Willesden Junction,Late,162,109,0,0,0,0,74,0,0,0,151,0,0,0,0,0,495,
766,Willesden Junction,Total day,4903,960,0,0,16,82,3293,1,0,0,1997,0,0,0,0,0,11251,
767,Wimbledon,Early ,794,362,0,0,19,56,537,0,0,0,63,0,0,0,0,0,1830,
767,Wimbledon,AM peak,3089,1218,43,0,180,152,1892,0,0,0,142,0,0,0,0,0,6717,
767,Wimbledon,Midday,1460,652,29,0,59,30,1422,4,0,8,473,0,0,0,0,0,4135,
767,Wimbledon,PM Peak,2035,521,0,0,71,47,1387,0,0,0,640,0,0,0,0,0,4701,
767,Wimbledon,Evening,479,314,0,0,22,8,223,11,0,0,77,0,0,0,0,0,1135,
767,Wimbledon,Late,155,32,0,0,0,12,171,2,0,0,30,0,0,0,0,0,401,
767,Wimbledon,Total day,8012,3100,72,0,350,304,5631,17,0,8,1425,0,0,0,0,0,18918,
768,Wimbledon Park,Early ,0,0,0,0,0,1,167,0,0,0,0,0,0,0,0,0,168,
768,Wimbledon Park,AM peak,0,2,9,0,1,26,1422,0,0,18,21,0,0,0,0,0,1498,
768,Wimbledon Park,Midday,0,0,0,0,12,0,753,2,0,0,26,0,0,0,0,0,793,
768,Wimbledon Park,PM Peak,0,1,0,0,42,38,488,0,0,2,1,0,0,0,0,0,572,
768,Wimbledon Park,Evening,0,0,0,0,5,0,157,0,0,0,8,0,0,0,0,0,170,
768,Wimbledon Park,Late,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,26,
768,Wimbledon Park,Total day,0,3,9,0,59,65,3014,3,0,20,55,0,0,0,0,0,3228,
770,Wood Green ,Early ,0,1091,0,0,12,154,1112,0,0,0,28,0,0,0,0,0,2397,
770,Wood Green ,AM peak,0,3424,9,0,168,166,3122,0,0,0,279,0,0,0,0,0,7169,
770,Wood Green ,Midday,0,2704,1,0,43,36,2084,0,0,6,451,0,0,0,0,0,5325,
770,Wood Green ,PM Peak,0,817,0,0,11,26,1703,0,0,11,1054,0,0,0,0,0,3622,
770,Wood Green ,Evening,0,412,0,0,0,0,655,0,0,0,243,0,0,0,0,0,1310,
770,Wood Green ,Late,0,74,34,0,16,2,104,0,0,0,346,0,0,0,0,0,575,
770,Wood Green ,Total day,0,8523,44,0,250,384,8778,0,0,17,2402,0,0,0,0,0,20399,
599,Wood Lane,Early ,0,0,13,0,0,0,73,0,0,0,4,0,0,0,0,0,90,
599,Wood Lane,AM peak,0,80,24,0,0,0,563,0,0,0,214,0,0,0,0,0,881,
599,Wood Lane,Midday,0,107,0,0,70,0,596,0,0,0,508,0,0,0,0,0,1281,
599,Wood Lane,PM Peak,0,39,0,0,0,0,1120,23,0,0,583,0,0,0,0,0,1765,
599,Wood Lane,Evening,0,0,0,0,6,0,493,2,0,0,112,0,0,0,0,0,612,
599,Wood Lane,Late,0,0,0,0,0,0,134,0,0,0,29,0,0,0,0,0,162,
599,Wood Lane,Total day,0,225,37,0,76,0,2978,25,0,0,1450,0,0,0,0,0,4792,
769,Woodford,Early ,0,175,8,0,103,116,715,0,0,0,38,1,0,0,0,0,1158,
769,Woodford,AM peak,0,332,13,0,564,426,3040,0,0,0,202,9,0,0,0,0,4587,
769,Woodford,Midday,0,221,0,0,138,147,1287,59,0,0,180,0,0,0,0,0,2032,
769,Woodford,PM Peak,0,43,0,0,245,38,587,0,0,2,114,0,0,0,0,0,1029,
769,Woodford,Evening,0,35,0,0,66,5,73,0,0,0,120,0,0,0,0,0,298,
769,Woodford,Late,0,0,0,0,0,10,17,0,0,0,44,0,0,0,0,0,71,
769,Woodford,Total day,0,807,22,0,1116,741,5719,59,0,2,698,10,0,0,0,0,9174,
771,Woodside Park ,Early ,0,24,0,0,15,34,269,0,0,0,14,0,0,0,0,0,356,
771,Woodside Park ,AM peak,0,28,0,0,285,209,1914,0,0,0,61,0,0,0,0,0,2497,
771,Woodside Park ,Midday,0,26,0,0,163,40,750,0,0,0,113,0,0,0,0,0,1092,
771,Woodside Park ,PM Peak,0,53,0,0,46,58,423,0,0,0,72,0,0,0,0,0,652,
771,Woodside Park ,Evening,0,14,0,0,11,18,141,0,0,0,9,0,0,0,0,0,193,
771,Woodside Park ,Late,0,0,0,0,0,0,36,0,0,0,10,0,0,0,0,0,46,
771,Woodside Park ,Total day,0,144,0,0,521,359,3532,0,0,0,279,0,0,0,0,0,4836,
