 RODS report2b created at 13:27:32 on 29-03-2017,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,
,,,,,,
 Report 2b - Analysis of distance by ticket type and exit station,,,,,,
 NLC,Station name,Time period,Ticket Type,Total passengers,Total passenger kilometres,Average journey length (kms)
558,Dollis Hill         ,   Total day,Not Stated/Other    ,674,9789.62,14.53
558,Dollis Hill         ,   Total day,     Total all types,6346,69634.2,10.97
560,Ealing Broadway     ,Early       ,Weekly              ,11,47.2,4.15
560,Ealing Broadway     ,Early       ,Not Stated/Other    ,530,6755.96,12.75
560,Ealing Broadway     ,Early       ,     Total all types,541,6803.16,12.57
560,Ealing Broadway     ,AM peak     ,Daily (inc T/Card)  ,936,12690.64,13.56
560,Ealing Broadway     ,AM peak     ,Weekly              ,1241,15278.87,12.31
560,Ealing Broadway     ,AM peak     ,Periods             ,1239,18317.5,14.78
560,Ealing Broadway     ,AM peak     ,All Permits         ,39,228.18,5.9
560,Ealing Broadway     ,AM peak     ,Not Stated/Other    ,1217,22108.08,18.17
560,Ealing Broadway     ,AM peak     ,     Total all types,4672,68623.27,14.69
560,Ealing Broadway     ,Midday      ,Daily (inc T/Card)  ,2864,37715.09,13.17
560,Ealing Broadway     ,Midday      ,Weekly              ,1147,13849.4,12.07
560,Ealing Broadway     ,Midday      ,Periods             ,1127,13327.59,11.82
560,Ealing Broadway     ,Midday      ,All Permits         ,442,4489.46,10.15
560,Ealing Broadway     ,Midday      ,Not Stated/Other    ,326,3152.45,9.67
560,Ealing Broadway     ,Midday      ,     Total all types,5907,72533.99,12.28
560,Ealing Broadway     ,PM Peak     ,Daily (inc T/Card)  ,5145,65600.65,12.75
560,Ealing Broadway     ,PM Peak     ,Weekly              ,3867,47962.63,12.4
560,Ealing Broadway     ,PM Peak     ,Periods             ,4374,53539.25,12.24
560,Ealing Broadway     ,PM Peak     ,All Permits         ,602,6220.78,10.34
560,Ealing Broadway     ,PM Peak     ,Not Stated/Other    ,496,6908.68,13.94
560,Ealing Broadway     ,PM Peak     ,     Total all types,14484,180231.98,12.44
560,Ealing Broadway     ,Evening     ,Daily (inc T/Card)  ,2544,32098.62,12.62
560,Ealing Broadway     ,Evening     ,Weekly              ,1651,23514.84,14.24
560,Ealing Broadway     ,Evening     ,Periods             ,1731,21754.22,12.57
560,Ealing Broadway     ,Evening     ,All Permits         ,206,2276.46,11.03
560,Ealing Broadway     ,Evening     ,Not Stated/Other    ,377,4544.77,12.06
560,Ealing Broadway     ,Evening     ,     Total all types,6510,84188.91,12.93
560,Ealing Broadway     ,Late        ,Daily (inc T/Card)  ,757,10082.51,13.32
560,Ealing Broadway     ,Late        ,Weekly              ,316,3741.96,11.85
560,Ealing Broadway     ,Late        ,Periods             ,639,7717.94,12.09
560,Ealing Broadway     ,Late        ,All Permits         ,72,980.22,13.57
560,Ealing Broadway     ,Late        ,Not Stated/Other    ,737,9577.54,12.99
560,Ealing Broadway     ,Late        ,     Total all types,2521,32100.17,12.73
560,Ealing Broadway     ,   Total day,Daily (inc T/Card)  ,12247,158187.52,12.92
560,Ealing Broadway     ,   Total day,Weekly              ,8234,104394.9,12.68
560,Ealing Broadway     ,   Total day,Periods             ,9110,114656.5,12.59
560,Ealing Broadway     ,   Total day,All Permits         ,1361,14195.1,10.43
560,Ealing Broadway     ,   Total day,Not Stated/Other    ,3683,53047.48,14.4
560,Ealing Broadway     ,   Total day,     Total all types,34635,444481.5,12.83
561,Ealing Common       ,Early       ,Daily (inc T/Card)  ,4,70.09,16.87
561,Ealing Common       ,Early       ,Not Stated/Other    ,78,898.37,11.48
561,Ealing Common       ,Early       ,     Total all types,82,968.46,11.75
561,Ealing Common       ,AM peak     ,Daily (inc T/Card)  ,172,1988.04,11.56
561,Ealing Common       ,AM peak     ,Weekly              ,257,2654.53,10.31
561,Ealing Common       ,AM peak     ,Periods             ,225,1984.26,8.8
561,Ealing Common       ,AM peak     ,All Permits         ,28,156.16,5.59
561,Ealing Common       ,AM peak     ,Not Stated/Other    ,294,2851.09,9.71
561,Ealing Common       ,AM peak     ,     Total all types,977,9634.08,9.87
561,Ealing Common       ,Midday      ,Daily (inc T/Card)  ,193,1988.13,10.29
561,Ealing Common       ,Midday      ,Weekly              ,64,404.2,6.31
561,Ealing Common       ,Midday      ,Periods             ,101,958.36,9.51
561,Ealing Common       ,Midday      ,All Permits         ,360,3857.11,10.72
561,Ealing Common       ,Midday      ,Not Stated/Other    ,55,487.7,8.88
561,Ealing Common       ,Midday      ,     Total all types,773,7695.5,9.96
561,Ealing Common       ,PM Peak     ,Daily (inc T/Card)  ,530,5481.07,10.34
561,Ealing Common       ,PM Peak     ,Weekly              ,421,4954.91,11.77
561,Ealing Common       ,PM Peak     ,Periods             ,505,5256.32,10.4
561,Ealing Common       ,PM Peak     ,All Permits         ,90,1075.68,11.91
561,Ealing Common       ,PM Peak     ,Not Stated/Other    ,180,2446.23,13.58
561,Ealing Common       ,PM Peak     ,     Total all types,1727,19214.21,11.13
561,Ealing Common       ,Evening     ,Daily (inc T/Card)  ,283,3549.86,12.52
561,Ealing Common       ,Evening     ,Weekly              ,158,1549.64,9.84
561,Ealing Common       ,Evening     ,Periods             ,375,3572.54,9.54
561,Ealing Common       ,Evening     ,All Permits         ,123,1099.53,8.93
561,Ealing Common       ,Evening     ,Not Stated/Other    ,35,511.62,14.53
561,Ealing Common       ,Evening     ,     Total all types,974,10283.19,10.56
561,Ealing Common       ,Late        ,Daily (inc T/Card)  ,98,1128.04,11.52
561,Ealing Common       ,Late        ,Weekly              ,52,563.99,10.84
561,Ealing Common       ,Late        ,Periods             ,91,998.77,10.97
561,Ealing Common       ,Late        ,All Permits         ,63,760.27,12.03
561,Ealing Common       ,Late        ,Not Stated/Other    ,117,1235.47,10.6
561,Ealing Common       ,Late        ,     Total all types,421,4686.54,11.14
561,Ealing Common       ,   Total day,Daily (inc T/Card)  ,1281,14205.23,11.09
561,Ealing Common       ,   Total day,Weekly              ,952,10127.27,10.64
561,Ealing Common       ,   Total day,Periods             ,1297,12770.25,9.85
561,Ealing Common       ,   Total day,All Permits         ,664,6948.75,10.46
561,Ealing Common       ,   Total day,Not Stated/Other    ,759,8430.48,11.11
561,Ealing Common       ,   Total day,     Total all types,4953,52481.98,10.6
562,Earl's Court        ,Early       ,Daily (inc T/Card)  ,2,13.72,9.09
562,Earl's Court        ,Early       ,Not Stated/Other    ,768,10009.13,13.03
562,Earl's Court        ,Early       ,     Total all types,770,10022.85,13.02
562,Earl's Court        ,AM peak     ,Daily (inc T/Card)  ,1956,18393.51,9.41
562,Earl's Court        ,AM peak     ,Weekly              ,1756,20843.28,11.87
562,Earl's Court        ,AM peak     ,Periods             ,1500,14552.16,9.7
562,Earl's Court        ,AM peak     ,All Permits         ,169,1764.57,10.44
562,Earl's Court        ,AM peak     ,Not Stated/Other    ,1021,15242.52,14.93
562,Earl's Court        ,AM peak     ,     Total all types,6401,70796.04,11.06
562,Earl's Court        ,Midday      ,Daily (inc T/Card)  ,3702,32390.05,8.75
562,Earl's Court        ,Midday      ,Weekly              ,1447,9350.63,6.46
562,Earl's Court        ,Midday      ,Periods             ,773,5804.17,7.5
562,Earl's Court        ,Midday      ,All Permits         ,701,5858.17,8.36
562,Earl's Court        ,Midday      ,Not Stated/Other    ,877,5666.69,6.46
562,Earl's Court        ,Midday      ,     Total all types,7499,59069.71,7.88
562,Earl's Court        ,PM Peak     ,Daily (inc T/Card)  ,3095,23431.43,7.57
562,Earl's Court        ,PM Peak     ,Weekly              ,1725,9694.09,5.62
562,Earl's Court        ,PM Peak     ,Periods             ,1282,7555.26,5.89
562,Earl's Court        ,PM Peak     ,All Permits         ,324,2246.8,6.94
562,Earl's Court        ,PM Peak     ,Not Stated/Other    ,486,4659.05,9.59
562,Earl's Court        ,PM Peak     ,     Total all types,6912,47586.63,6.88
562,Earl's Court        ,Evening     ,Daily (inc T/Card)  ,2411,16143.62,6.7
562,Earl's Court        ,Evening     ,Weekly              ,881,6106.48,6.93
562,Earl's Court        ,Evening     ,Periods             ,825,6009.55,7.28
562,Earl's Court        ,Evening     ,All Permits         ,275,1062.51,3.86
562,Earl's Court        ,Evening     ,Not Stated/Other    ,893,7588.12,8.5
562,Earl's Court        ,Evening     ,     Total all types,5286,36910.28,6.98
562,Earl's Court        ,Late        ,Daily (inc T/Card)  ,891,5995.05,6.73
562,Earl's Court        ,Late        ,Weekly              ,657,4274.28,6.51
562,Earl's Court        ,Late        ,Periods             ,553,3461.82,6.27
562,Earl's Court        ,Late        ,All Permits         ,104,901.96,8.7
562,Earl's Court        ,Late        ,Not Stated/Other    ,730,4826.4,6.61
562,Earl's Court        ,Late        ,     Total all types,2934,19459.51,6.63
562,Earl's Court        ,   Total day,Daily (inc T/Card)  ,12057,96367.38,7.99
562,Earl's Court        ,   Total day,Weekly              ,6465,50268.76,7.78
562,Earl's Court        ,   Total day,Periods             ,4934,37382.96,7.58
562,Earl's Court        ,   Total day,All Permits         ,1573,11834.01,7.52
562,Earl's Court        ,   Total day,Not Stated/Other    ,4775,47991.91,10.05
562,Earl's Court        ,   Total day,     Total all types,29802,243845.02,8.18
563,East Acton          ,Early       ,Periods             ,1,2.27,4.37
563,East Acton          ,Early       ,Not Stated/Other    ,129,1453.1,11.29
563,East Acton          ,Early       ,     Total all types,129,1455.37,11.26
563,East Acton          ,AM peak     ,Daily (inc T/Card)  ,576,6880.77,11.95
563,East Acton          ,AM peak     ,Weekly              ,213,2231.6,10.47
563,East Acton          ,AM peak     ,Periods             ,266,3020.94,11.38
563,East Acton          ,AM peak     ,All Permits         ,13,87.19,6.49
563,East Acton          ,AM peak     ,Not Stated/Other    ,264,2510.76,9.51
563,East Acton          ,AM peak     ,     Total all types,1332,14731.26,11.06
563,East Acton          ,Midday      ,Daily (inc T/Card)  ,702,6057.09,8.63
563,East Acton          ,Midday      ,Weekly              ,203,1636.23,8.07
563,East Acton          ,Midday      ,Periods             ,197,2268.09,11.54
563,East Acton          ,Midday      ,All Permits         ,201,1154.38,5.76
563,East Acton          ,Midday      ,Not Stated/Other    ,34,469.44,13.63
563,East Acton          ,Midday      ,     Total all types,1336,11585.23,8.67
563,East Acton          ,PM Peak     ,Daily (inc T/Card)  ,497,3994.72,8.04
563,East Acton          ,PM Peak     ,Weekly              ,407,2767.41,6.8
563,East Acton          ,PM Peak     ,Periods             ,665,5253.51,7.9
563,East Acton          ,PM Peak     ,All Permits         ,65,414.91,6.38
563,East Acton          ,PM Peak     ,Not Stated/Other    ,247,1785.29,7.22
563,East Acton          ,PM Peak     ,     Total all types,1881,14215.84,7.56
563,East Acton          ,Evening     ,Daily (inc T/Card)  ,392,3171.08,8.1
563,East Acton          ,Evening     ,Weekly              ,356,3702.46,10.41
563,East Acton          ,Evening     ,Periods             ,401,3972.38,9.9
563,East Acton          ,Evening     ,All Permits         ,3,24.92,8.75
563,East Acton          ,Evening     ,Not Stated/Other    ,26,342.86,13.22
563,East Acton          ,Evening     ,     Total all types,1177,11213.7,9.52
563,East Acton          ,Late        ,Daily (inc T/Card)  ,328,2421.58,7.37
563,East Acton          ,Late        ,Periods             ,259,2430.04,9.38
563,East Acton          ,Late        ,Not Stated/Other    ,117,1025.45,8.77
563,East Acton          ,Late        ,     Total all types,704,5878.15,8.34
563,East Acton          ,   Total day,Daily (inc T/Card)  ,2494,22525.24,9.03
563,East Acton          ,   Total day,Weekly              ,1179,10337.7,8.77
563,East Acton          ,   Total day,Periods             ,1788,16947.23,9.48
563,East Acton          ,   Total day,All Permits         ,282,1682.48,5.96
563,East Acton          ,   Total day,Not Stated/Other    ,817,7586.9,9.28
563,East Acton          ,   Total day,     Total all types,6560,59079.55,9.01
565,East Finchley       ,Early       ,Not Stated/Other    ,80,1059.7,13.32
565,East Finchley       ,Early       ,     Total all types,80,1059.7,13.32
565,East Finchley       ,AM peak     ,Daily (inc T/Card)  ,323,2904.58,9.01
565,East Finchley       ,AM peak     ,Weekly              ,281,2764.69,9.86
565,East Finchley       ,AM peak     ,Periods             ,356,4161.64,11.68
565,East Finchley       ,AM peak     ,All Permits         ,61,266.55,4.35
565,East Finchley       ,AM peak     ,Not Stated/Other    ,423,8116.49,19.17
565,East Finchley       ,AM peak     ,     Total all types,1444,18213.95,12.62
565,East Finchley       ,Midday      ,Daily (inc T/Card)  ,896,9266.68,10.34
565,East Finchley       ,Midday      ,Weekly              ,230,1978.68,8.62
565,East Finchley       ,Midday      ,Periods             ,376,3966.72,10.56
565,East Finchley       ,Midday      ,All Permits         ,431,4783.14,11.09
565,East Finchley       ,Midday      ,Not Stated/Other    ,37,234.46,6.29
565,East Finchley       ,Midday      ,     Total all types,1970,20229.68,10.27
565,East Finchley       ,PM Peak     ,Daily (inc T/Card)  ,1368,14556.9,10.64
565,East Finchley       ,PM Peak     ,Weekly              ,1488,17117.11,11.51
565,East Finchley       ,PM Peak     ,Periods             ,1468,15669.89,10.68
565,East Finchley       ,PM Peak     ,All Permits         ,198,1956.77,9.9
565,East Finchley       ,PM Peak     ,Not Stated/Other    ,61,695.15,11.37
565,East Finchley       ,PM Peak     ,     Total all types,4582,49995.82,10.91
565,East Finchley       ,Evening     ,Daily (inc T/Card)  ,1331,14873.55,11.17
565,East Finchley       ,Evening     ,Weekly              ,305,3451.63,11.3
565,East Finchley       ,Evening     ,Periods             ,1245,15605.57,12.54
565,East Finchley       ,Evening     ,All Permits         ,69,810.85,11.79
565,East Finchley       ,Evening     ,Not Stated/Other    ,83,1236.12,14.81
565,East Finchley       ,Evening     ,     Total all types,3034,35977.72,11.86
565,East Finchley       ,Late        ,Daily (inc T/Card)  ,549,6354.54,11.57
565,East Finchley       ,Late        ,Weekly              ,138,1049.26,7.6
565,East Finchley       ,Late        ,Periods             ,201,1966.33,9.8
565,East Finchley       ,Late        ,All Permits         ,25,187.21,7.62
565,East Finchley       ,Late        ,Not Stated/Other    ,456,5441.83,11.95
565,East Finchley       ,Late        ,     Total all types,1368,14999.17,10.96
565,East Finchley       ,   Total day,Daily (inc T/Card)  ,4467,47956.25,10.73
565,East Finchley       ,   Total day,Weekly              ,2441,26361.37,10.8
565,East Finchley       ,   Total day,Periods             ,3645,41370.15,11.35
565,East Finchley       ,   Total day,All Permits         ,784,8004.52,10.21
565,East Finchley       ,   Total day,Not Stated/Other    ,1140,16783.75,14.72
565,East Finchley       ,   Total day,     Total all types,12478,140476.05,11.26
566,East Ham            ,Early       ,Not Stated/Other    ,265,2774.03,10.45
566,East Ham            ,Early       ,     Total all types,266,2776.3,10.45
566,East Ham            ,AM peak     ,Daily (inc T/Card)  ,681,6760.14,9.93
566,East Ham            ,AM peak     ,Weekly              ,732,7993.3,10.92
566,East Ham            ,AM peak     ,Periods             ,486,4914.46,10.11
