NLC,Station name,Time period,all modes,Work,Home,Home    ,Work    ,Shop    ,Education     ,Tourist ,Hotel   ,Other   ,Unknown/Not Given   ,Home    ,Work    ,Shop    ,Education     ,Tourist ,Hotel   ,Other   ,Unknown/Not Given
743,Wanstead,PM Peak     ,649,84,72,331,98,7,72,0,43,92,7,246,96,20,18,0,9,254,7
743,Wanstead,Evening     ,228,25,91,68,96,0,43,0,3,3,14,140,25,3,0,0,0,46,14
743,Wanstead,Late  ,89,0,0,0,15,0,2,0,1,19,51,23,16,0,0,0,0,0,51
743,Wanstead,   Total day,4646,2303,210,3369,328,18,237,0,78,284,330,649,2467,145,331,81,88,560,325
745,Warren Street ,Early ,178,0,0,13,0,0,0,0,0,0,165,0,0,0,0,0,0,0,178
745,Warren Street ,AM peak     ,1629,497,136,997,253,0,0,0,109,262,7,631,634,0,91,4,27,207,35
745,Warren Street ,Midday,7929,329,1112,1366,2847,211,687,240,373,1767,437,3473,1140,944,207,191,149,1408,417
745,Warren Street ,PM Peak     ,16724,144,9168,845,11480,154,1160,105,155,1452,1373,11626,388,291,281,0,1210,1488,1439
745,Warren Street ,Evening     ,6804,124,3954,316,4153,18,973,72,51,959,262,6039,152,16,74,0,111,209,204
745,Warren Street ,Late  ,1815,0,501,0,517,8,104,0,0,256,931,857,0,0,0,0,0,16,941
745,Warren Street ,   Total day,35079,1094,14871,3537,19250,390,2924,417,688,4696,3176,22627,2314,1251,653,194,1497,3328,3215
746,Warwick Avenue,Early ,219,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,219
746,Warwick Avenue,AM peak     ,2686,2131,0,2314,24,0,37,0,1,57,252,1,2191,4,128,0,0,109,252
746,Warwick Avenue,Midday,1864,361,299,1018,578,42,5,45,14,123,38,345,631,86,113,3,0,606,80
746,Warwick Avenue,PM Peak     ,1699,68,1015,305,1314,32,17,0,0,31,0,1082,193,76,14,0,0,334,0
746,Warwick Avenue,Evening     ,509,2,230,112,279,0,3,0,0,95,20,327,2,0,0,0,0,160,20
746,Warwick Avenue,Late  ,197,21,6,23,6,0,0,0,0,93,76,96,21,0,0,0,2,2,76
746,Warwick Avenue,   Total day,7174,2584,1549,3773,2200,75,62,45,15,400,605,1850,3039,167,254,3,2,1212,647
747,Waterloo,Early ,4141,2,7,2,7,0,0,0,0,0,4132,7,2,0,0,0,0,0,4132
747,Waterloo,AM peak     ,61108,53060,293,56663,1236,9,155,0,1738,819,488,652,56008,148,854,119,58,1673,1596
747,Waterloo,Midday,33304,4565,2175,19008,5542,368,1590,326,2662,2181,1625,6191,8115,1260,1551,1732,2289,9627,2539
747,Waterloo,PM Peak     ,28518,1020,9662,6064,14356,239,2709,61,528,2095,2465,13834,1776,292,284,317,2326,6447,3241
747,Waterloo,Evening     ,12260,120,5626,982,6497,76,1103,8,123,2468,1004,9575,145,101,9,0,432,1320,677
747,Waterloo,Late  ,5783,60,1118,137,1196,0,471,0,79,1998,1901,3109,77,0,0,342,97,173,1985
747,Waterloo,   Total day,145113,58827,18881,82856,28835,692,6028,395,5131,9561,11616,33368,66123,1800,2699,2510,5203,19241,14170
748,Watford ,Early ,384,38,0,39,0,0,0,0,0,0,345,0,38,0,1,0,0,0,345
748,Watford ,AM peak     ,1289,983,11,1174,11,0,0,0,0,105,0,30,988,0,127,0,0,143,2
748,Watford ,Midday,768,52,125,208,178,17,227,0,4,44,91,362,107,18,36,15,0,113,116
748,Watford ,PM Peak     ,625,15,157,54,192,0,124,0,0,61,195,289,40,0,0,0,0,102,195
748,Watford ,Evening     ,129,0,8,0,8,0,0,0,0,30,91,38,0,0,0,0,0,0,91
748,Watford ,Late  ,34,0,1,0,1,0,0,0,0,0,33,2,0,0,0,0,0,0,33
748,Watford ,   Total day,3230,1088,302,1474,390,17,351,0,4,239,754,721,1172,18,164,15,0,358,782
751,Wembley Central     ,Early ,734,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,0,734
751,Wembley Central     ,AM peak     ,1882,1428,23,1584,60,0,12,0,30,1,195,23,1465,30,108,0,0,24,231
751,Wembley Central     ,Midday,1717,280,164,994,574,35,45,0,33,35,0,220,534,38,269,44,0,598,13
751,Wembley Central     ,PM Peak     ,1065,171,252,316,452,10,16,0,0,196,74,387,292,3,14,0,0,221,148
751,Wembley Central     ,Evening     ,577,101,290,116,336,0,35,0,0,0,91,324,147,0,0,0,0,15,91
751,Wembley Central     ,Late  ,329,0,122,58,122,0,0,0,0,0,149,122,0,0,0,0,0,34,173
751,Wembley Central     ,   Total day,6304,1980,851,3068,1544,45,107,0,63,233,1243,1077,2439,71,392,44,0,892,1388
752,Wembley Park  ,Early ,1723,96,0,101,0,0,0,0,0,8,1614,0,105,0,1,0,0,0,1618
752,Wembley Park  ,AM peak     ,6742,4237,108,5619,226,0,98,0,94,44,661,166,4508,45,776,31,0,524,692
752,Wembley Park  ,Midday,6110,903,444,2878,825,59,82,0,98,435,1733,599,1279,240,1178,28,43,939,1805
752,Wembley Park  ,PM Peak     ,5644,307,1672,1230,1937,77,461,0,0,210,1729,2064,406,157,401,144,0,742,1729
752,Wembley Park  ,Evening     ,1791,7,570,200,570,57,61,0,0,379,524,1000,7,0,0,0,0,375,409
752,Wembley Park  ,Late  ,1083,0,3,0,3,0,0,0,0,337,743,341,0,0,0,0,0,0,743
752,Wembley Park  ,   Total day,23092,5550,2797,10028,3561,193,702,0,192,1413,7003,4168,6304,441,2356,204,43,2580,6995
753,West Acton    ,Early ,190,30,0,30,0,0,0,0,0,0,161,0,30,0,0,0,0,0,161
753,West Acton    ,AM peak     ,1220,1033,0,1128,31,0,9,0,0,5,46,0,1079,19,55,0,0,21,46
753,West Acton    ,Midday,750,128,85,431,95,0,184,0,0,12,29,277,140,62,8,0,0,249,14
753,West Acton    ,PM Peak     ,476,61,168,157,174,0,19,0,0,24,101,168,61,0,28,0,0,117,101
753,West Acton    ,Evening     ,139,17,52,35,54,0,0,0,0,3,46,55,17,0,15,0,0,6,46
753,West Acton    ,Late  ,38,0,19,0,19,0,0,0,0,3,16,22,0,0,0,0,0,0,16
753,West Acton    ,   Total day,2813,1269,325,1781,373,0,213,0,0,47,398,522,1326,81,107,0,0,393,384
755,West Brompton ,Early ,54,3,0,3,0,0,0,0,0,0,51,0,3,0,0,0,0,0,51
755,West Brompton ,AM peak     ,1134,851,15,924,20,0,1,0,83,24,82,96,925,0,32,30,0,20,31
755,West Brompton ,Midday,2366,199,371,480,833,0,3,0,50,653,347,536,730,153,103,120,176,178,369
755,West Brompton ,PM Peak     ,2065,0,1446,26,1562,0,15,0,0,230,232,1575,59,0,48,0,43,107,233
755,West Brompton ,Evening     ,619,1,261,56,324,0,15,0,0,45,178,336,1,0,23,0,0,79,181
755,West Brompton ,Late  ,228,0,24,0,24,0,0,0,0,87,117,111,0,0,0,0,0,0,117
755,West Brompton ,   Total day,6466,1054,2116,1490,2762,0,34,0,133,1040,1007,2655,1717,153,206,150,219,384,982
756,West Finchley ,Early ,200,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,200
756,West Finchley ,AM peak     ,1689,1421,8,1606,19,0,17,0,21,22,3,8,1489,40,59,0,14,76,2
756,West Finchley ,Midday,530,180,7,399,117,0,0,0,8,6,0,16,236,16,78,35,17,133,0
756,West Finchley ,PM Peak     ,300,6,64,96,120,0,44,0,0,41,0,113,25,0,4,0,0,157,1
756,West Finchley ,Evening     ,92,1,49,10,53,0,0,0,0,14,16,64,5,0,0,0,0,8,16
756,West Finchley ,Late  ,20,0,0,0,0,0,0,0,3,6,10,10,0,0,0,0,0,0,10
756,West Finchley ,   Total day,2831,1609,129,2111,309,0,61,0,33,89,228,210,1754,56,141,35,31,375,228
757,West Ham,Early ,1506,15,0,15,0,0,0,0,0,0,1491,0,15,0,0,0,0,0,1491
757,West Ham,AM peak     ,5611,4360,2,4813,349,0,52,0,0,4,393,41,4712,2,380,0,0,64,412
757,West Ham,Midday,3131,761,510,2062,662,131,180,0,0,94,2,749,908,330,352,1,0,786,5
757,West Ham,PM Peak     ,2151,268,597,594,784,67,126,76,0,232,273,1001,336,2,18,0,30,461,302
757,West Ham,Evening     ,1284,355,426,428,677,5,0,0,0,97,78,524,571,9,0,0,0,96,84
757,West Ham,Late  ,291,13,27,13,41,0,0,0,0,47,190,73,21,0,0,0,0,7,190
757,West Ham,   Total day,13974,5774,1562,7925,2513,203,358,76,0,474,2426,2388,6563,344,750,1,30,1415,2484
758,West Hampstead,Early ,711,130,0,140,30,0,0,0,0,0,542,0,160,0,0,0,0,9,542
758,West Hampstead,AM peak     ,7870,6377,121,7020,403,0,49,0,175,77,145,122,6925,45,159,0,0,491,128
758,West Hampstead,Midday,3468,780,168,1954,453,10,15,0,0,735,302,579,1181,342,389,0,0,673,304
758,West Hampstead,PM Peak     ,3936,93,909,1183,1269,4,184,0,0,339,957,1193,371,178,283,0,19,842,1049
758,West Hampstead,Evening     ,1286,68,541,363,623,29,13,0,0,238,20,732,68,32,3,0,19,413,20
758,West Hampstead,Late  ,441,0,20,13,25,0,4,0,0,244,154,266,5,0,0,0,0,16,154
758,West Hampstead,   Total day,17712,7448,1759,10673,2802,43,266,0,175,1633,2120,2892,8710,598,834,0,38,2445,2197
759,West Harrow   ,Early ,296,44,0,46,0,0,0,0,0,0,250,0,44,0,0,0,0,3,250
759,West Harrow   ,AM peak     ,1135,876,0,1055,17,0,10,0,0,15,38,4,933,15,50,3,14,94,22
759,West Harrow   ,Midday,459,126,1,327,17,22,5,0,0,15,73,39,143,43,55,0,4,75,101
759,West Harrow   ,PM Peak     ,229,0,25,99,25,0,48,0,6,13,37,89,2,0,30,0,1,74,32
759,West Harrow   ,Evening     ,99,11,0,79,0,0,0,0,0,0,20,0,11,3,0,0,0,65,20
759,West Harrow   ,Late  ,15,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14
759,West Harrow   ,   Total day,2233,1058,26,1606,60,22,63,0,6,43,433,133,1133,61,135,3,18,311,439
760,West Kensington     ,Early ,306,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,306
760,West Kensington     ,AM peak     ,2659,2033,1,2367,28,0,23,0,0,105,135,8,2143,0,144,18,0,214,132
760,West Kensington     ,Midday,2260,537,173,1271,681,0,0,0,34,135,139,179,751,194,197,70,277,429,162
760,West Kensington     ,PM Peak     ,1992,134,852,413,1036,15,5,0,0,225,299,1010,154,33,0,0,0,441,354
760,West Kensington     ,Evening     ,612,20,215,134,249,0,57,0,0,127,45,398,20,20,1,0,0,128,45
760,West Kensington     ,Late  ,186,0,0,0,0,0,0,0,0,24,162,24,0,0,0,0,0,0,162
760,West Kensington     ,   Total day,8015,2724,1240,4186,1994,15,85,0,34,617,1085,1619,3069,247,342,88,277,1212,1161
762,West Ruislip  ,Early ,251,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,251
762,West Ruislip  ,AM peak     ,1185,1014,0,1130,13,0,2,0,0,8,32,0,1026,36,16,0,0,75,32
762,West Ruislip  ,Midday,492,136,9,335,67,5,30,0,0,21,34,54,181,156,13,6,0,48,34
762,West Ruislip  ,PM Peak     ,339,33,44,87,94,0,0,0,0,121,36,165,39,35,0,0,0,63,36
762,West Ruislip  ,Evening     ,104,3,15,6,28,0,0,0,0,22,48,37,7,0,0,0,0,12,48
762,West Ruislip  ,Late  ,32,0,2,0,2,0,11,0,0,0,19,12,0,0,0,0,0,0,19
762,West Ruislip  ,   Total day,2402,1186,70,1559,203,5,43,0,0,172,420,269,1254,227,29,6,0,198,420
754,Westbourne Park     ,Early ,284,0,0,0,0,0,0,0,0,0,284,0,0,0,0,0,0,0,284
754,Westbourne Park     ,AM peak     ,2290,1726,84,1958,187,0,21,0,0,124,0,158,1859,0,77,0,0,181,15
754,Westbourne Park     ,Midday,1704,390,198,928,569,37,0,0,0,144,27,235,773,86,195,51,0,314,50
754,Westbourne Park     ,PM Peak     ,1772,41,1068,334,1202,35,29,0,1,92,78,1205,149,11,2,0,0,328,77
754,Westbourne Park     ,Evening     ,520,11,263,50,281,0,46,0,0,130,13,409,11,0,0,0,0,86,14
754,Westbourne Park     ,Late  ,178,0,94,0,97,0,1,0,0,57,24,151,0,1,2,0,0,0,24
754,Westbourne Park     ,   Total day,6747,2167,1708,3269,2336,72,96,0,1,547,425,2158,2792,97,275,51,0,910,463
761,Westminster   ,Early ,248,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,248
761,Westminster   ,AM peak     ,2062,968,158,1125,554,0,11,3,47,202,121,240,1460,24,83,37,0,53,165
761,Westminster   ,Midday,13756,116,2568,611,5571,397,397,1871,525,2696,1688,4664,2599,849,416,1101,447,2075,1605
761,Westminster   ,PM Peak     ,18133,0,7977,494,10907,0,103,1639,124,1822,3044,9042,958,349,249,686,662,3216,2971
761,Westminster   ,Evening     ,5991,55,3790,279,4054,0,97,137,0,1071,352,4787,91,171,0,31,61,482,368
761,Westminster   ,Late  ,1779,0,432,21,518,20,0,42,0,580,599,1041,12,0,0,0,107,68,551
761,Westminster   ,   Total day,41968,1139,14925,2530,21604,416,608,3692,696,6371,6052,19774,5121,1393,748,1854,1278,5894,5907
764,White City    ,Early ,355,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,355
764,White City    ,AM peak     ,2316,1668,151,1988,232,0,6,0,7,38,43,164,1778,1,203,0,0,95,73
764,White City    ,Midday,2499,177,600,574,1375,22,143,0,14,338,32,770,700,64,301,26,79,345,215
764,White City    ,PM Peak     ,6868,76,5123,335,6280,3,104,0,0,102,44,5327,217,45,98,21,160,643,356
764,White City    ,Evening     ,2045,68,1572,179,1706,62,3,0,0,95,0,1728,150,1,0,1,4,93,68
764,White City    ,Late  ,414,0,180,3,188,0,12,0,16,127,67,332,0,0,0,0,0,11,71
764,White City    ,   Total day,14495,1989,7626,3079,9782,87,268,0,38,700,541,8322,2846,112,601,48,243,1186,1138
763,Whitechapel   ,Early ,1252,0,0,0,0,0,0,0,0,0,1252,0,0,0,0,0,0,0,1252
763,Whitechapel   ,AM peak     ,6470,4751,276,5466,568,1,154,0,19,178,84,411,5118,13,341,21,0,313,252
763,Whitechapel   ,Midday,9750,1270,1699,3721,2763,128,1639,0,0,1031,467,3751,2428,452,1140,10,0,1352,616
763,Whitechapel   ,PM Peak     ,14072,272,4941,2384,5903,97,1199,1128,0,1487,1873,6797,777,280,434,0,110,3777,1897
763,Whitechapel   ,Evening     ,6234,472,2271,1288,2301,21,688,0,0,1341,595,4015,486,21,30,0,136,970,575
763,Whitechapel   ,Late  ,1561,7,443,7,459,0,70,0,0,506,519,1019,7,0,0,0,0,15,519
763,Whitechapel   ,   Total day,39338,6772,9630,12866,11994,247,3751,1128,19,4543,4790,15994,8817,765,1946,31,246,6428,5111
765,Willesden Green     ,Early ,996,0,0,0,0,0,0,0,0,0,996,0,0,0,0,0,0,0,996
765,Willesden Green     ,AM peak     ,6208,5051,15,5962,38,0,50,0,0,32,126,15,5154,11,703,8,0,128,190
765,Willesden Green     ,Midday,3840,1288,36,2871,97,78,157,0,15,468,153,370,1377,250,486,103,0,1048,206
765,Willesden Green     ,PM Peak     ,2010,366,176,813,408,0,79,0,0,108,601,296,517,28,159,0,21,389,601
765,Willesden Green     ,Evening     ,863,96,70,440,86,0,0,0,0,298,39,302,148,0,0,0,0,374,39
765,Willesden Green     ,Late  ,262,21,9,39,9,0,0,0,0,149,66,147,21,0,0,0,0,28,66
765,Willesden Green     ,   Total day,14179,6822,307,10125,638,78,286,0,15,1055,1981,1130,7217,289,1348,111,21,1967,2097
766,Willesden Junction  ,Early ,481,66,0,66,0,0,0,0,0,0,415,0,66,0,0,0,0,0,415
766,Willesden Junction  ,AM peak     ,2562,2152,14,2385,21,48,25,0,0,16,66,79,2189,9,73,0,4,124,83
766,Willesden Junction  ,Midday,2789,809,376,1677,534,74,64,0,65,239,136,518,979,109,66,122,93,516,386
766,Willesden Junction  ,PM Peak     ,3281,162,2189,479,2455,61,220,0,0,45,22,2455,312,2,11,0,6,249,245
766,Willesden Junction  ,Evening     ,1643,365,649,632,897,0,0,0,2,99,13,710,437,1,15,0,233,215,31
766,Willesden Junction  ,Late  ,495,6,136,57,138,0,0,0,0,44,257,180,8,0,0,0,31,0,277
766,Willesden Junction  ,   Total day,11251,3560,3364,5295,4044,183,308,0,67,444,909,3942,3992,121,166,122,368,1104,1437
767,Wimbledon     ,Early ,1830,0,0,0,0,0,0,0,0,0,1830,0,0,0,0,0,0,0,1830
767,Wimbledon     ,AM peak     ,6717,5480,17,6112,50,18,199,11,34,293,1,60,5753,84,534,17,13,185,72
767,Wimbledon     ,Midday,4135,869,315,2273,657,360,228,0,12,560,44,1107,1133,165,401,78,75,1147,29
767,Wimbledon     ,PM Peak     ,4701,189,1577,1172,2037,280,434,7,33,729,9,2670,321,79,215,8,45,1296,65
767,Wimbledon     ,Evening     ,1135,4,643,203,713,0,73,0,0,112,33,847,35,0,31,0,0,221,0
767,Wimbledon     ,Late  ,401,11,28,15,28,0,11,0,0,127,220,156,11,0,0,0,0,16,218
767,Wimbledon     ,   Total day,18918,6553,2580,9776,3486,658,945,18,79,1821,2137,4841,7253,328,1180,103,134,2865,2214
768,Wimbledon Park,Early ,168,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,168
768,Wimbledon Park,AM peak     ,1498,1132,0,1450,1,0,4,0,0,1,42,8,1160,1,32,0,15,197,84
768,Wimbledon Park,Midday,793,151,54,480,104,84,0,18,32,51,23,201,185,142,43,40,58,118,6
768,Wimbledon Park,PM Peak     ,572,37,161,253,188,15,0,0,54,63,0,203,93,37,0,5,22,209,4
768,Wimbledon Park,Evening     ,170,50,43,108,43,0,0,0,11,5,3,54,50,0,22,0,0,40,3
768,Wimbledon Park,Late  ,26,0,1,5,1,0,0,0,0,0,20,2,0,4,0,0,0,1,20
768,Wimbledon Park,   Total day,3228,1370,259,2295,338,99,4,18,97,122,256,468,1489,184,97,45,96,564,285
770,Wood Green    ,Early ,2397,0,0,0,0,0,0,0,0,0,2397,0,0,0,0,0,0,0,2397
770,Wood Green    ,AM peak     ,7169,5245,49,6420,407,24,30,0,0,140,148,66,5745,4,837,0,0,287,230
770,Wood Green    ,Midday,5325,1453,231,3646,773,177,93,0,32,472,133,677,1983,366,1013,0,0,948,337
770,Wood Green    ,PM Peak     ,3622,327,1006,1019,1185,65,202,0,0,400,751,1345,416,179,63,0,0,784,836
770,Wood Green    ,Evening     ,1310,84,267,564,301,0,123,0,0,95,227,481,118,42,13,0,4,381,270
770,Wood Green    ,Late  ,575,54,0,87,16,0,29,0,0,46,396,32,54,0,21,0,0,72,396
770,Wood Green    ,   Total day,20399,7163,1553,11737,2681,267,478,0,32,1153,4053,2601,8315,592,1948,0,4,2472,4467
599,Wood Lane     ,Early ,90,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,90
599,Wood Lane     ,AM peak     ,881,666,72,720,83,32,0,0,0,23,24,72,732,0,34,0,0,0,43
599,Wood Lane     ,Midday,1281,60,162,519,263,191,0,0,0,157,150,372,170,192,37,0,0,309,202
599,Wood Lane     ,PM Peak     ,1765,0,886,0,1239,211,0,26,0,16,275,1008,26,18,24,0,0,414,275
599,Wood Lane     ,Evening     ,612,0,296,0,425,47,0,0,0,41,99,372,2,0,0,0,0,140,99
599,Wood Lane     ,Late  ,162,0,43,0,43,21,0,0,0,3,94,63,2,0,0,0,0,0,98
599,Wood Lane     ,   Total day,4792,726,1459,1240,2053,503,0,26,0,239,732,1886,932,211,95,0,0,863,805
769,Woodford,Early ,1158,106,0,106,0,0,0,0,0,0,1051,0,106,0,0,0,0,0,1051
769,Woodford,AM peak     ,4587,3683,11,4260,14,0,59,0,25,152,77,92,3785,62,239,64,65,234,46
769,Woodford,Midday,2032,525,41,1473,219,13,26,0,60,146,94,72,746,318,109,0,47,527,212
769,Woodford,PM Peak     ,1029,76,157,590,271,0,80,0,61,27,0,277,169,10,20,13,16,523,2
769,Woodford,Evening     ,298,54,12,186,58,0,0,0,4,17,32,28,59,6,0,0,0,144,61
769,Woodford,Late  ,71,0,0,0,0,0,0,0,17,10,44,28,0,0,0,0,0,0,44
769,Woodford,   Total day,9174,4444,220,6615,562,13,164,0,168,353,1298,496,4865,396,369,76,128,1429,1416
771,Woodside Park ,Early ,356,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,356
771,Woodside Park ,AM peak     ,2497,2223,42,2392,62,0,12,0,0,9,21,42,2252,9,75,0,0,87,32
771,Woodside Park ,Midday,1092,232,83,636,188,0,22,0,0,107,139,178,302,30,41,0,0,402,139
771,Woodside Park ,PM Peak     ,652,65,175,309,258,0,1,0,0,83,0,207,122,1,19,0,0,285,18
771,Woodside Park ,Evening     ,193,41,47,95,57,0,0,0,0,41,0,47,42,0,0,0,0,104,0
771,Woodside Park ,Late  ,46,0,0,5,0,0,0,0,0,0,41,0,0,0,0,0,0,5,41
771,Woodside Park ,   Total day,4836,2561,347,3437,566,0,35,0,0,241,558,473,2717,40,135,0,0,883,587
